Taxon,Taxon Author,Subtaxon Author,Common Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial Status,National Status,Reporting Status,Observation,Collected/Reported (y-m-d),Collector/Source,Collection/List,Accession Number,GBIF ID,First Observed,Observer,iNaturalist Link,Notes,ID,Stats Code
Impatiens glandulifera,Royle,,Himalayan balsam,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Balsaminaceae,,,Impatiens,Impatiens glandulifera,,,,exotic,SNA (2019),,new 2016,observed,,,,,,2016-07-02,hillanddale,https://www.inaturalist.org/observations/9532556,,47892,VAS
Impatiens parviflora,DC.,,small balsam,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Balsaminaceae,,,Impatiens,Impatiens parviflora,,,,exotic,SNA (2019),,new 2016,observed,,,,,,2016-05-21,Judith Holm,https://www.inaturalist.org/observations/22489581,,51736,VAS
Allotropa virgata,Torr. & A. Gray,,sugarstick,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Monotropoideae,,Allotropa,Allotropa virgata,,,,native,S3S4 (2015),,confirmed,observed,2003-06-13,Paul Kroeger,UBC,V219246,,2016-06-06,Gwen L'Hirondelle,https://www.inaturalist.org/observations/65917655,,62481,VAS
Arbutus menziesii,Pursh,,arbutus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Arbutoideae,,Arbutus,Arbutus menziesii,,,,native,S4? (2014),,confirmed,observed,1974-04-30,Jim Pojar,UBC,V157148,,2018-08-21,alexc243,https://www.inaturalist.org/observations/15794682,,51046,VAS
Arbutus unedo,L.,,strawberry tree,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Arbutoideae,,Arbutus,Arbutus unedo,,,,exotic,,,new 2018,observed,,,,,,2018-11-12,Ben Keen,https://www.inaturalist.org/observations/18360548,,82689,VAS
Arctostaphylos × media,Greene,,hybrid manzanita,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Arbutoideae,,Arctostaphylos,Arctostaphylos ,Arctostaphylos × media,,,native,S4 (2015),,confirmed,observed,1974-04-26,W.H. Parker,UBC,V146357,,2021-05-06,smcd,https://www.inaturalist.org/observations/77676561,,181436,VAS
Arctostaphylos columbiana,Piper,,Columbia manzanita,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Arbutoideae,,Arctostaphylos,Arctostaphylos columbiana,,,,native,S4 (2014),,confirmed,observed,1989-11-05,P.Kroeger,UBC,V202097,,2017-08-26,rainwalker,https://www.inaturalist.org/observations/7659852,,75505,VAS
Arctostaphylos uva-ursi,(L.) Spreng.,,bearberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Arbutoideae,,Arctostaphylos,Arctostaphylos uva-ursi,,,,native,S5 (2015),,confirmed,observed,2015-06-26,D. Mosquin,2015 Squamish Bioblitz part of Whistler BB Bob Brett),,,2016-07-31,Judith Holm,https://www.inaturalist.org/observations/5948333,,68049,VAS
Cassiope mertensiana ssp. mertensiana,(Bong.) D. Don,,western moss-heather,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Cassiopoideae,,Cassiope,Cassiope mertensiana,,mertensiana,,native,S5 (2019),,confirmed,observed,1997-07-13,Gerald B. Straley,UBC,V226167,,2014-06-01,Judith Holm,https://www.inaturalist.org/observations/10086102,,126554,VAS
Cassiope tetragona,(L.) D. Don,,Arctic bell-heather,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Cassiopoideae,,Cassiope,Cassiope tetragona,,,,native,S4,,reported,unobserved,1927-07-01,William A. Newcombe,RBCM,V038611B,,,,,RBCM:  Garibaldi PP,153373,VAS
Chimaphila menziesii,(R. Br. ex D. Don) Spreng,,little prince's pine,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Monotropoideae,,Chimaphila,Chimaphila menziesii,,,,native,S5 (2015),,confirmed,observed,1984-08-14,Bruce A. Bohm,UBC,V194655,,2017-06-11,Gwen L'Hirondelle,https://www.inaturalist.org/observations/84788330,,62238,VAS
Chimaphila umbellata,(L.) W.P.C. Barton,,pipsissewa,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Monotropoideae,,Chimaphila,Chimaphila umbellata,,,,native,S5 (2015),,confirmed,observed,1984-08-14,Bruce A. Bohm,UBC,V194654,,2017-06-18,Judith Holm,https://www.inaturalist.org/observations/6804138,,62236,VAS
Elliottia pyroliflora,(Bong.) S.W. Brim & P.F. Stevens,,copperbush,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Ericoideae,,Elliottia,Elliottia pyroliflora,,,,native,S5 (2015),,confirmed,observed,1987-08-01,Tom C. Wells,UBC,V206214,,2014-06-28,Judith Holm,https://www.inaturalist.org/observations/5948466,,126553,VAS
Empetrum nigrum,L.,,black crowberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Ericoideae,,Empetrum,Empetrum nigrum,,,,native,S5 (2015),,confirmed,observed,1961-07-21,E.B. Peterson,UBC,V97767,,2019-08-25,kmfret,https://www.inaturalist.org/observations/32189126,,76812,VAS
Gaultheria hispidula,(L.) M+B1378uhl. ex Bigelow,,creeping-snowberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Vaccinioideae,,Gaultheria,Gaultheria hispidula,,,,native,S5 (2019),,reported,unobserved,,,,,,,,,,53460,VAS
Gaultheria humifusa,(Graham) Rydb.,,alpine wintergreen,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Vaccinioideae,,Gaultheria,Gaultheria humifusa,,,,native,S4 (2015),,confirmed,observed,1961-07-21,E.B. Peterson,UBC,V97771,,2020-09-11,Judith Holm,https://www.inaturalist.org/observations/59543781,,77227,VAS
Gaultheria ovatifolia,A. Gray,,slender wintergreen,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Vaccinioideae,,Gaultheria,Gaultheria ovatifolia,,,,native,S4 (2015),,confirmed,observed,1978-06-18,Ron Long,RBRM,V104187,,2014-06-22,Judith Holm,https://www.inaturalist.org/observations/6158093,,77228,VAS
Gaultheria shallon,Pursh,,salal,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Vaccinioideae,,Gaultheria,Gaultheria shallon,,,,native,S5 (2015),,confirmed,observed,1949-07-24,Vladimir J. Krajina,UBC,V75571,,2015-05-17,hillanddale,https://www.inaturalist.org/observations/9535426,,48441,VAS
Hemitomes congestum,A. Gray,,gnome plant,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Monotropoideae,,Hemitomes,Hemitomes congestum,,,,native,S3S4 (2015),,new 2016,observed,,,,,,2016-06-20,Gwen L'Hirondelle,https://www.inaturalist.org/observations/65860599,,54663,VAS
Kalmia microphylla var. microphylla,(Hook.) A.Heller,,alpine bog laurel,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Ericoideae,,Kalmia,Kalmia microphylla,,,microphylla,native,S5 (2020),,reported,unobserved,1914-08-01,W. Taylor,UBC,V16043,,,,,,1046996,VAS
Kalmia microphylla var. occidentalis,(Hook.) A.Heller,(Small) Ebinger,western bog laurel,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Ericoideae,,Kalmia,Kalmia microphylla,,,occidentalis,native,S5 (2020),,new 2021,observed,,,,,,2021-05-19,Gwen L'Hirondelle,https://www.inaturalist.org/observations/79452383,,1035494,VAS
Moneses uniflora,(L.) A. Gray,,single delight,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Monotropoideae,,Moneses,Moneses uniflora,,,,native,S4 (2015),,confirmed,observed,1912-07-21,Fred Perry,UBC,V242458,,2016-05-17,Judith Holm,https://www.inaturalist.org/observations/19534223,,60376,VAS
Monotropa hypopitys,L.,,pinesap,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Monotropoideae,,Monotropa,Monotropa hypopitys,,,,native,S3S4 (2001),,confirmed,observed,2012-07-25,Erin R. Manton,UBC,V238915,,2016-05-24,Gwen L'Hirondelle,https://www.inaturalist.org/observations/66678718,,59986,VAS
Monotropa uniflora,L.,,ghost pipe,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Monotropoideae,,Monotropa,Monotropa uniflora,,,,native,S4 (2015),,confirmed,observed,1974-10-21,P.C. Martin,UBC,V148161,,2018-07-12,Judith Holm,https://www.inaturalist.org/observations/14557458,,49477,VAS
Orthilia secunda,L.,,one-sided wintergreen,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Monotropoideae,,Orthilia,Orthilia secunda,,,,native,S5 (2015),,confirmed,observed,1976-07-15,Murray Clark,UBC,V161995,,2014-06-16,hillanddale,https://www.inaturalist.org/observations/9528620,,78288,VAS
Phyllodoce × intermedia,(Hook.) Rydb.,,hybrid mountain-heath,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Ericoideae,,Phyllodoce,Phyllodoce ,Phyllodoce × intermedia,,,native,SNA,,reported,unobserved,1967-08-19,V. Bednar,UBC,V35988,,,,,,170915,VAS
Phyllodoce empetriformis,(Sm.) D. Don,,red mountain-heather,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Ericoideae,,Phyllodoce,Phyllodoce empetriformis,,,,native,S5 (2014),,confirmed,observed,1997-07-13,Gerald B. Straley,UBC,V226168,,2020-07-18,raduscurtescu,https://www.inaturalist.org/observations/53528614,,78560,VAS
Phyllodoce glanduliflora,(Hook.) Coville,,yellow mountain-heath,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Ericoideae,,Phyllodoce,Phyllodoce glanduliflora,,,,native,S5 (2015),,confirmed,observed,1965-08-16,B. Fraser,UBC,V160985,,2019-17-22,Judith Holm,https://www.inaturalist.org/observations/25360033,,126558,VAS
Pterospora andromedea,Nutt.,,pinedrops,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Monotropoideae,,Pterospora,Pterospora andromedea,,,,native,S5 (2019),,confirmed,observed,1912-07-21,Fred Perry,UBC,V16216,,2016-05-31,Gwen L'Hirondelle,https://www.inaturalist.org/observations/66632727,,52118,VAS
Pyrola aphylla,Smith,,leafless wintergreen,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Monotropoideae,,Pyrola,Pyrola aphylla,,,,native,S3 (2019),,new 2020,observed,,,,,,2020-07-05,Ben Keen,https://www.inaturalist.org/observations/52061796,,630966,VAS
Pyrola asarifolia ssp. asarifolia,Michx.,,liverleaf wintergreen,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Monotropoideae,,Pyrola,Pyrola asarifolia,,asarifolia,,native,S5 (2000),,reported,unobserved,2012-07-25,Erin R. Manton,UBC,V238913,,,,,UBC:  road to Garibaldi Black Tusk trailhead,60370,VAS
Pyrola asarifolia ssp. bracteata,Michx.,(Hook.) Haber,long-bracted wintergreen,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Monotropoideae,,Pyrola,Pyrola asarifolia,,bracteata,,native,S4 (2014),,confirmed,observed,1988-08-14,Bruce A. Bohm,UBC,V197371,,2020-09-10,taylor_justason,https://www.inaturalist.org/observations/59241969,UBC:  Garibaldi PP along trail to Garibaldi Lake,80169,VAS
Pyrola chlorantha,Sw.,,green-flowered wintergreen,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Monotropoideae,,Pyrola,Pyrola chlorantha,,,,native,S5? (2015),,confirmed,observed,1974-08-13,Vladimir J. Krajina,UBC,V163511,,2020-06-15,Judith Holm,https://www.inaturalist.org/observations/49804867,,63802,VAS
Pyrola dentata,Smith,,toothed  wintergreen,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Monotropoideae,,Pyrola,Pyrola dentata,,,,native,S2S3 (2019),,new 2017,observed,,,,,,2017-06-24,Judith Holm,https://www.inaturalist.org/observations/6804794,,707672,VAS
Pyrola minor,L.,,lesser wintergreen,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Monotropoideae,,Pyrola,Pyrola minor,,,,native,S4S5 (2015),,reported,unobserved,1965-08-16,B. Fraser,UBC,V160945,,,,,UBC:  Garibaldi PP Sphinx Gl foreland,78794,VAS
Pyrola picta,Sm.,,white-veined wintergreen,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Monotropoideae,,Pyrola,Pyrola picta,,,,native,S4 (2015),,confirmed,observed,2012-07-25,Erin R. Manton,UBC,V238914,,2020-06-29,citizen1,https://www.inaturalist.org/observations/51630501,,62239,VAS
Rhododendron albiflorum,Hook.,,white-flowered rhododendron,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Ericoideae,,Rhododendron,Rhododendron albiflorum,,,,native,S5 (2019),,new 2017,observed,,,,,,2017-06-30,hillanddale,https://www.inaturalist.org/observations/9532730,,126556,VAS
Rhododendron groenlandicum,(Oeder) K.A. Kron & W.S. Judd,,Labrador tea,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Ericoideae,,Rhododendron,Rhododendron groenlandicum,,,,exotic,S5 (2015),,new 2020,observed,,,,,,2020-06-13,Ben Keen,https://www.inaturalist.org/observations/49472538,,180413,VAS
Rhododendron macrophyllum,D. Don ex G. Don,,Pacific rhododendron,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Ericoideae,,Rhododendron,Rhododendron macrophyllum,,,,native,S3S4 (2015),,reported,unobserved,2003-05-25,Paul Kroeger,UBC,V219243,,,,,,57360,VAS
Rhododendron menziesii,Craven,,mock azalea,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Ericoideae,,Rhododendron,Rhododendron menziesii,,,,native,S5 (2019),,confirmed,observed,2015-08-01,T.C. Wells,UBC,V206282,,2020-06-14,chloe_and_trevor,https://www.inaturalist.org/observations/49917531,UBC & LGL: Menziesia ferruginea,553849,VAS
Vaccinium alaskaense,Howell,,Alaska blueberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Vaccinioideae,,Vaccinium,Vaccinium alaskaense,,,,native,S5 (2000),,new 2014,observed,,,,,,2014-05-24,Judith Holm,https://www.inaturalist.org/observations/5947266,,126559,VAS
Vaccinium cespitosum,Michx.,,dwarf bilberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Vaccinioideae,,Vaccinium,Vaccinium cespitosum,,,,native,S5 (2000),,new 2020,observed,,,,,,2020-08-26,Judith Holm,https://www.inaturalist.org/observations/57798693,iNat: needs i.d.,79470,VAS
Vaccinium deliciosum,Piper,,blue-leaved huckleberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Vaccinioideae,,Vaccinium,Vaccinium deliciosum,,,,native,S5 (2000),,confirmed,observed,1956-08-07,Vernon C. Brink,UBC,V56023,,2018-09-25,Judith Holm,https://www.inaturalist.org/observations/17067275,,48348,VAS
Vaccinium membranaceum,Douglas ex Torr.,,black huckleberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Vaccinioideae,,Vaccinium,Vaccinium membranaceum,,,,native,S5 (2015),,confirmed,observed,1967-08-17,V. Bednar,UBC,V160979,,2021-08-14,ian676,https://www.inaturalist.org/observations/91209248,,48347,VAS
Vaccinium myrtillus,L.,,low huckleberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Vaccinioideae,,Vaccinium,Vaccinium myrtillus,,,,native,S5 (2019),,new 2021,observed,,,,,,2021-09-17,swtobias,https://www.inaturalist.org/observations/95162301,,127029,VAS
Vaccinium ovalifolium,Sm.,,oval-leaf blueberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Vaccinioideae,,Vaccinium,Vaccinium ovalifolium,,,,native,S5 (2015),,confirmed,observed,1966-08-05,Bruce Fraser,UBC,V160976,,2014-06-21,Judith Holm,http://www.inaturalist.org/observations/4510218,,63820,VAS
Vaccinium ovatum,Pursh,,evergreen huckleberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Vaccinioideae,,Vaccinium,Vaccinium ovatum,,,,native,S5 (2019),,new 2017,unobserved,2017-05-26,Frank Lomer,UBC,V253482,,,,,,48349,VAS
Vaccinium oxycoccos,L.,,bog cranberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Vaccinioideae,,Vaccinium,Vaccinium oxycoccos,,,,native,S4S5 (2015),,confirmed,observed,1938-08-15,John W. Eastham,UBC,V16631,,2016-08-10,ryan_durand,https://www.inaturalist.org/observations/69847132,,126560,VAS
Vaccinium parvifolium,Sm.,,red huckleberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Vaccinioideae,,Vaccinium,Vaccinium parvifolium,,,,native,S5 (2015),,confirmed,observed,1959-04-05,L. Holm,UBC,V78917,,2021-04-18,Judith Holm,https://www.inaturalist.org/observations/74597095,,48354,VAS
Vaccinium uliginosum,L.,,bog bilberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Vaccinioideae,,Vaccinium,Vaccinium uliginosum,,,,native,S4 (2015),,confirmed,observed,1961-07-21,E.B. Peterson,UBC,V97603,,2021-08-07,cgbc,https://www.inaturalist.org/observations/90362161,UBC: Cypress PP Mt. Strachan bp-108,64714,VAS
Collomia heterophylla,Douglas ex Hook.,,variableleaf collomia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Polemoniaceae,,,Collomia,Collomia heterophylla,,,,native,S5 (2015),,confirmed,observed,1912-06-15,John Davidson,UBC,V27126,,2016-05-17,Judith Holm,https://www.inaturalist.org/observations/9192728,,52996,VAS
Microsteris gracilis,(hook.) greene,,slender phlox,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Polemoniaceae,,,Microsteris,Microsteris gracilis,,,,native,S5,,reported,unobserved,,,,,,,,,,61210,VAS
Polemonium viscosum,Nutt.,,sky pilot,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Polemoniaceae,,,Polemonium,Polemonium viscosum,,,,native,S3S4 (2001),,reported,unobserved,1938-08-12,Anonymous,UBC,V35939,,,,,UBC:  Garibaldi PP Polemonium Ridge,126220,VAS
Phlox diffusa ssp. longistylis,Benth.,Wherry,spreading phlox,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Polymoniaceae,,,Phlox,Phlox diffusa,,longistylis,,native,S5 (2000),,confirmed,observed,1926-07-27,George A. Hardy,RBCM,V008082,,2016-07-31,joanseptembre,http://www.inaturalist.org/observations/3786860,RBCM:  Garibaldi PP Black Tusk slope,78544,VAS
Lysimachia borealis,Rafinesque) U. Manns & Anderberg,,starflower,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Primulaceae,Myrsinoideae,,Lysimachia,Lysimachia borealis,,,,native,S4S5 (2015),,reported,unobserved,,,,,,,,,Reported as: Trientalis borealis ssp. latifolia,204174,VAS
Lysimachia europaea,(L.) U.Manns & Anderb.,,Arctic starflower,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Primulaceae,Myrsinoideae,,Lysimachia,Lysimachia europaea,,,,native,S4S5 (2015),,new 2021,observed,,,,,,2021-07-17,cdndawn,https://www.inaturalist.org/observations/87485113,,716947,VAS
Lysimachia latifolia,(Hook.) Cholewa,,western star flower,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Primulaceae,Myrsinoideae,,Lysimachia,Lysimachia latifolia,,,,native,S4S5 (2015),,confirmed,observed,1974-07-02,Charles E. Beil,UBC,V176158,,2020-05-28,Judith Holm,https://www.inaturalist.org/observations/47693958,,496537,VAS
Lysimachia maritima,"(L.) Galasso, Banfi & Soldano",,sea milkwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Primulaceae,Myrsinoideae,,Lysimachia,Lysimachia maritima,,,,native,S5 (2001),,new 2014,observed,,,,,,2014-05-18,Judith Holm,https://www.inaturalist.org/observations/5945131,,204175,VAS
Lysimachia nummularia,L.,,creeping loosestrife,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Primulaceae,Myrsinoideae,,Lysimachia,Lysimachia nummularia,,,,exotic,SNA (2019),,new 2020,unobserved,2020-10-17,,GBIF 2022,q-10269565526,,,,,,51809,VAS
Lysimachia punctata,L.,,dotted loosestrife,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Primulaceae,Myrsinoideae,,Lysimachia,Lysimachia punctata,,,,exotic,SNA (2019),,new 2019,observed,,,,,,2019-06-06,jloh,https://www.inaturalist.org/observations/26526433,,51808,VAS
Lysimachia thyrsiflora,L.,,tufted loosestrife,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Primulaceae,Myrsinoideae,,Lysimachia,Lysimachia thyrsiflora,,,,native,S4S5 (2015),,new 2020,observed,,,,,,2020-06-29,citizen1,https://www.inaturalist.org/observations/51631791,,77917,VAS
Primula pauciflora var. pauciflora,(Greene) A.R. Mast & Reveal,,few-flower shootingstar,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Primulaceae,Primuloideae,,Primula,Primula pauciflora,,,pauciflora,native,S5 (2012),,new 2020,observed,,,,,,2020-05-24,Judith Holm,https://www.inaturalist.org/observations/47189673,,550711,VAS
Sarracenia purpurea ssp. purpurea,L.,,common pitcher-plant,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Sarraceniaceae,,,Sarracenia,Sarracenia purpurea,,purpurea,,native,S2? (2019),,new 2016,unobserved,2016-06-22,"Terry McIntosh, Jamie Fenneman",UBC,V249008,,,,,,181907,VAS
Acmispon parviflorus,(Benth.) D.D. Sokoloff,,short-flower deervetch,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Acmispon,Acmispon parviflorus,,,,native,S4S5 (2019),,confirmed,observed,1912-07-14,John Davidson,UBC,V62565,,2018-12-15,Ben Keen,https://www.inaturalist.org/observations/19035628,,57048,VAS
Cytisus scoparius,(L.) Link,,common broom,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Cytisus,Cytisus scoparius,,,,exotic,SNA (2001),,confirmed,observed,1963-07-30,Geoffrey G.E. Scudder,UBC,V102873,,2017-05-31,sea2skynaturebc,http://inaturalist.ca/observations/6444231,,48538,VAS
Hosackia pinnata,(Hooker) Abrams,,bog bird's-foot trefoil,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Hosackia,Hosackia pinnata,,,,native,S2? (2019),,reported,unobserved,,,,,,,,,Reported as: Lotus pinnatus,77457,VAS
Laburnum anagyroides,Medik.,,common laburnum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Laburnum,Laburnum anagyroides,,,,exotic,SNA 2019,,new 2021,observed,,,,,,2021-06-13,elsemikkelsen,https://www.inaturalist.org/observations/83013443,,51810,VAS
