scientificName,scientificNameAuthorship,subtaxonAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,superfamily,family,subfamily,tribe,genus,specificEpithet,hybrid,subspecies,variety,establishmentMeans,provincialStatus,nationalStatus,firstReported,firstReportedBy,firstReportedSource,firstReportedCollectionNumber,firstReportedGBIF,lastReported,lastReportedBy,lastReportedSource,lastReportedCollectionNumber,lastReportedGBIF,recordCount,reportingStatus,iNatObservationStatus,notes,ID,statsCode
Neottia cordata,(L) Rchb.,,heartleaf twayblade,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Orchidaceae,Epidendroideae,,Neottia,Neottia cordata,,,,native,S4S5 (2015),,2012-07-25,Erin R. Manton,UBC,V239571,,2017-07-02,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/7270701,,,confirmed,observed,,204364,VAS
Platanthera stricta,Lindl.,,slender bog orchid,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Orchidaceae,Orchidoideae,,Platanthera,Platanthera stricta,,,,native,S5 (2015),,1974-10-15,Peggy C. Martin,UBC,V148168,,2017-07-02,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/7270946,,,confirmed,observed,,50739,VAS
Streptopus amplexifolius,(L.) DC.,,white twisted-stalk,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,Liliaceae,Streptopoideae,,Streptopus,Streptopus amplexifolius,,,,native,S5,,2010-07-01,Erin R. Manton,UBC,V236237,,2017-07-02,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/7271078,,,confirmed,observed,,79273,VAS
Tiarella trifoliata var. unifoliata,L.,(Hook.) Kurtz,threeleaf foamflower,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,Saxifragaceae,,,Tiarella,Tiarella trifoliata,,,unifoliata,native,S5 (2000),,1980-06-15,A. E. Grable,WS,333064,,2017-07-02,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/7272723,,,confirmed,observed,,81427,VAS
Salix hookeriana,Barratt ex Hook.,,coastal willow,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,Salicaceae,,,Salix,Salix hookeriana,,,,native,S5 (2015),,1999-07-22,Frank Lomer,UBC,V234449,,2021-04-02,baselineone,iNaturalist,https://www.inaturalist.org/observations/72735367,,,confirmed,observed,,78941,VAS
Yucca sp.,,,yucca,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Agavoideae,,Yucca,Yucca ,,,,exotic,unlisted,,,,,,,2021-04-04,raduscurtescu,iNaturalist,https://www.inaturalist.org/observations/72976540,,,new 2021,observed,iNat: needs i.d.,47787,VAS
Zostera marina,L.,,eelgrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Zosteraceae,,,Zostera,Zostera marina,,,,native,S5 (2019),,,,,,,2017-07-26,caitlinforeman,iNaturalist,https://www.inaturalist.org/observations/7298464,,,new 2017,observed,,52614,VAS
Claytonia rubra,(Howell) Tidest.,,redstem springbeauty,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Montiaceae,,,Claytonia,Claytonia rubra,,,,native,S5 (2020),,,,,,,2021-04-04,taylor_justason,iNaturalist,https://www.inaturalist.org/observations/73034042,,,new 2021,observed,,64184,VAS
Micranthes integrifolia,(Hooker) Small,,wholeleaf saxifrage,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,Saxifragaceae,,,Micranthes,Micranthes integrifolia,,,,native,S4 (2001),,1974-05-15,J. Hett,UBC,V157758,,2021-04-06,sidalcea,iNaturalist,https://www.inaturalist.org/observations/73163308,,,confirmed,observed,,78027,VAS
Carex kelloggii var. kelloggii,W.Boott,,lagoon sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex kelloggii,,,kelloggii,native,S5 (2019),,1969-09-23,T. Christopher Brayshaw,RBCM,V055041,,2017-07-30,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/7359483,,,confirmed,observed,Reported as Carex lenticularis var. lipocarpa by T. Christopher Brayshaw (RBCM: V055041),1091404,VAS
Eriophorum angustifolium,Honck.,,common cotton-grass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Eriophorum,Eriophorum angustifolium,,,,native,S5 (2015),,1961-07-30,E.B.Peterson,UBC,V206756,,2017-07-30,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/7359571,,,confirmed,observed,,127215,VAS
Carex mertensii,Prescott ex Bong.,,Mertens' sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex mertensii,,,,native,S5 (2015),,1913-08-07,John Davidson,UBC,V42545,,2017-07-30,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/7360860,,,confirmed,observed,,76078,VAS
Senecio triangularis,Hooker,,arrowleaf senecio,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Senecio,Senecio triangularis,,,,native,S5 (2015),,1965-07-29,Bruce Fraser,UBC,V158301,,2017-07-30,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/7361678,,,confirmed,observed,,79055,VAS
Triantha glutinosa,Michx.,,sticky false asphodel,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Tofieldiaceae,,,Triantha,Triantha glutinosa,,,,native,S5 (2000),,1989-08-06,T. C. Wells,WTU,V-029170,,2017-07-30,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/7362020,,,confirmed,observed,,169913,VAS
Trifolium hybridum,L.,,alsike clover,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Trifolium,Trifolium hybridum,,,,exotic,SNA (2001),,,,,,,2017-07-30,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/7362285,,,new 2017,observed,,61824,VAS
Equisetum arvense,L.,,field horsetail,Plantae,Tracheophyta,,,Polypodiopsida,Equisetidae,,Equisetales,,,Equisetaceae,,,Equisetum,Equisetum arvense,,,,native,S5 (2015),,2020-07-01,LGL Limited,"LGL Limited, Environmental Research Associates, Sidney, BC",,,2021-04-10,baselineone,iNaturalist,https://www.inaturalist.org/observations/73710893,,,confirmed,observed,,52724,VAS
Geranium molle,L.,,dove's-foot crane's-bill,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Geraniales,,,Geraniaceae,,,Geranium,Geranium molle,,,,exotic,SNA (2001),,1958-06-22,W.M. Bird,UBC,V80102,,2021-04-17,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/74291814,,,confirmed,observed,,53076,VAS
Abies lasiocarpa,(Hooker) Nuttall,,subalpine fir,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,Pinaceae,,,Abies,Abies lasiocarpa,,,,native,S5 (2015),,1914-08-04,John Davidson,UBC,V47676,,2013-07-25,marcinklisz,iNaturalist,https://www.inaturalist.org/observations/74299223,,,confirmed,observed,,75241,VAS
Vaccinium parvifolium,Sm.,,red huckleberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Vaccinioideae,,Vaccinium,Vaccinium parvifolium,,,,native,S5 (2015),,1959-04-05,L. Holm,UBC,V78917,,2021-04-18,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/74597095,,,confirmed,observed,,48354,VAS
Collinsia grandiflora,Lindl.,,giant blue-eyed mary,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,,Collinsia,Collinsia grandiflora,,,,native,S4 (2015),,1897-06-00,Albert J. Hill,UBC,V30388,,2021-04-21,jbindernagel,iNaturalist,https://www.inaturalist.org/observations/74768335,,,confirmed,observed,,76409,VAS
Sparganium emersum,Rehmann,,unbranched bur-reed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Typhaceae,,,Sparganium,Sparganium emersum,,,,native,S5 (2015),,1940-08-06,John W. Eastham,UBC,V29329,,2017-08-07,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/7477283,,,confirmed,observed,,62575,VAS
Fragaria chiloensis,(L.) Mill.,,beach strawberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Fragaria,Fragaria chiloensis,,,,native,S4 (2001),,2020-07-01,LGL Limited,"LGL Limited, Environmental Research Associates, Sidney, BC",,,2021-04-24,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/75087656,,,confirmed,observed,,55367,VAS
Sanguisorba minor,Scop.,,salad burnet,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Sanguisorba,Sanguisorba minor,,,,exotic,SNA (2019),,,,,,,2021-04-24,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/75088241,,,new 2021,observed,,55736,VAS
Camassia quamash,(Pursh) Greene,,small camas,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Agavoideae,,Camassia,Camassia quamash,,,,native,S4 (2020,,,,,,,2021-04-25,michaelkarlrichards,iNaturalist,https://www.inaturalist.org/observations/75210075,,,new 2021,observed,,62220,VAS
Arctostaphylos columbiana,Piper,,Columbia manzanita,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Arbutoideae,,Arctostaphylos,Arctostaphylos columbiana,,,,native,S4 (2014),,1989-11-05,P.Kroeger,UBC,V202097,,2017-08-26,rainwalker,iNaturalist,https://www.inaturalist.org/observations/7659852,,,confirmed,observed,,75505,VAS
Parnassia fimbriata,K.D. Koenig,,fringed grass of parnassus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Celastrales,,,Celastraceae,,,Parnassia,Parnassia fimbriata,,,,native,S5 (2019),,,,,,,2017-08-29,sunfishmoonlight,iNaturalist,https://www.inaturalist.org/observations/7712003,,,new 2017,observed,,78351,VAS
Erythranthe caespitosa,(Greene) G.L. Nesom,,large mountain monkey-flower,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Phrymaceae,,,Erythranthe,Erythranthe caespitosa,,,,native,S5 (2019),,,,,,,2017-08-29,sunfishmoonlight,iNaturalist,https://www.inaturalist.org/observations/7712117,,,new 2017,observed,"iNat also recognizes E. tilingii, but that it doesn't grow in BC or WA. see discussion in observation: https://www.inaturalist.org/observations/31947178",474721,VAS
Oxyria digyna,(L.) Hill,,alpine sorrel,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Polygonaceae,Polygonoideae,,Oxyria,Oxyria digyna,,,,native,S5 (2019),,1917-08-12,J. Davidson,UBC,V35335,,2017-08-29,sunfishmoonlight,iNaturalist,https://www.inaturalist.org/observations/7712179,,,confirmed,observed,,67591,VAS
Oxalis oregana,Nutt.,,redwood sorrel,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Oxalidales,,,Oxalidaceae,,,Oxalis,Oxalis oregana,,,,native,S3 (2019),,,,,,,2021-05-06,raduscurtescu,iNaturalist,https://www.inaturalist.org/observations/77548607,,,new 2021,observed,,47757,VAS
Arctostaphylos × media,Greene,,hybrid manzanita,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Arbutoideae,,Arctostaphylos,Arctostaphylos ,Arctostaphylos × media,,,native,S4 (2015),,1974-04-26,W.H. Parker,UBC,V146357,,2021-05-06,smcd,iNaturalist,https://www.inaturalist.org/observations/77676561,,,confirmed,observed,,181436,VAS
Geranium robertianum,L.,,herb Robert,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Geraniales,,,Geraniaceae,,,Geranium,Geranium robertianum,,,,exotic,SNA (2001),,2002-05-23,Helen Kennedy,UBC,V219764,,2021-05-06,roslynmohr,iNaturalist,https://www.inaturalist.org/observations/77677456,,,confirmed,observed,,55925,VAS
Acer macrophyllum,Pursh,,bigleaf maple,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Sapindaceae,,,Acer,Acer macrophyllum,,,,native,S5 (2015),,2015-06-26,B. Brett,2015 Squamish Bioblitz part of Whistler BB Bob Brett),,,2021-05-06,roslynmohr,iNaturalist,https://www.inaturalist.org/observations/77677782,,,confirmed,observed,,48227,VAS
Collinsia parviflora,Lindl.,,maiden blue-eyed mary,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,,Collinsia,Collinsia parviflora,,,,native,S5 (2015),,1974-06-24,Charles E. Beil,UBC,V176132,,2021-05-08,ahusdon,iNaturalist,https://www.inaturalist.org/observations/77939952,,,confirmed,observed,,59013,VAS
Lepidium heterophyllum,Benth.,,Smith's cress,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,,,Lepidium,Lepidium heterophyllum,,,,exotic,SNA (2019),,,,,,,2021-05-10,ahusdon,iNaturalist,https://www.inaturalist.org/observations/78246240,,,new 2021,observed,,77669,VAS
Taraxacum erythrospermum agg.,,,red-seeded dandelion,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,,Taraxacum,Taraxacum erythrospermum,,,,exotic,SNA (2001),,1965-07-07,B. Fraser,UBC,V158307,,2021-05-11,Gwen L'Hirondelle,iNaturalist,https://www.inaturalist.org/observations/78484080,,,confirmed,observed,UBC:  Garibaldi PP Sentinel Gl foreland,79317,VAS
Hedera canariensis,Willd.,,Canary Islands ivy,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Araliaceae,,,Hedera,Hedera canariensis,,,,exotic,unlisted,,,,,,,2021-05-13,melodymah,iNaturalist,https://www.inaturalist.org/observations/78624602,,,new 2021,observed,,64113,VAS
Malva neglecta,Wallr.,,dwarf mallow,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malvales,,,Malvaceae,Malvoideae,,Malva,Malva neglecta,,,,exotic,SNA (2019),,,,,,,2021-05-13,kristinop,iNaturalist,https://www.inaturalist.org/observations/78656020,,,new 2021,observed,,77952,VAS
Euonymus alatus,(Thunb.) Siebold,,winged euonymus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Celastrales,,,Celastraceae,,,Euonymus,Euonymus alatus,,,,unlisted,unlisted,,,,,,,2021-05-08,roslynmohr,iNaturalist,https://www.inaturalist.org/observations/78768402,,,new 2021,observed,,117433,VAS
Kalmia microphylla var. occidentalis,(Hook.) A.Heller,(Small) Ebinger,western bog laurel,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Ericoideae,,Kalmia,Kalmia microphylla,,,occidentalis,native,S5 (2020),,,,,,,2021-05-19,Gwen L'Hirondelle,iNaturalist,https://www.inaturalist.org/observations/79452383,,,new 2021,observed,,1035494,VAS
Prunus laurocerasus,L.,,cherry laurel,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Prunus,Prunus laurocerasus,,,,exotic,SNA (2001),,,,,,,2021-05-19,madfils13,iNaturalist,https://www.inaturalist.org/observations/79526640,,,new 2021,observed,,61432,VAS
Erysimum sp.,L.,,wallflower,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,,,Erysimum,Erysimum ,,,,exotic,,,,,,,,2021-05-18,elsemikkelsen,iNaturalist,https://www.inaturalist.org/observations/79700513,,,new 2021,observed,,50630,VAS
Limnanthes douglasii,R. Br.,,Douglas' meadowfoam,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Limnanthaceae,,,Limnanthes,Limnanthes douglasii,,,,native,unlisted,,,,,,,2021-05-18,rileyparsons,iNaturalist,https://www.inaturalist.org/observations/79717184,,,new 2021,observed,iNat: needs i.d.,51336,VAS
Thuja plicata,Donn ex D. Don,,western redcedar,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,Cupressaceae,Cupressoideae,,Thuja,Thuja plicata,,,,native,S5 (2015),,1939-03-18,D.C. Buckland,UBC,V5301,,2021-05-21,raduscurtescu,iNaturalist,https://www.inaturalist.org/observations/79730671,,,confirmed,observed,,48252,VAS
Artemisia vulgaris,L.,,common mugwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Artemisia,Artemisia vulgaris,,,,exotic,SNA (2019),,,,,,,2021-05-21,raduscurtescu,iNaturalist,https://www.inaturalist.org/observations/79731787,,,new 2021,observed,,52856,VAS
Rosa rugosa,Thunb.,,rugosa rose,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Rosa,Rosa rugosa,,,,exotic,SNA (2019),,,,,,,2021-05-21,raduscurtescu,iNaturalist,https://www.inaturalist.org/observations/79731815,,,new 2021,observed,,83653,VAS
Melica subulata,(Griseb.) Scribn.,,Alaska oniongrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,,Melica,Melica subulata,,,,native,S5 (2000),,1974-07-08,Charles E. Biel,UBC,V176149,,2021-05-21,elsemikkelsen,iNaturalist,https://www.inaturalist.org/observations/79747722,,,confirmed,observed,UBC:  Bowen Island,77986,VAS
Pleuropogon refractus,(A. Gray) Benth. ex Vasey,,nodding semaphore grass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,,,Pleuropogon,Pleuropogon refractus,,,,native,S3S4 (2015),,1963-08-31,V.C. Brink,UBC,V236741,,2017-09-05,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/7979840,,,confirmed,observed,,78629,VAS
Myosotis discolor,Pers.,,changing forget-me-not,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Boraginales,,,Boraginaceae,Cynoglossoideae,,Myosotis,Myosotis discolor,,,,native,SNA (2019),,,,,,,2021-05-23,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/79996902,,,new 2021,observed,,70265,VAS
Foeniculum vulgare,Mill.,,fennel,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,,Foeniculum,Foeniculum vulgare,,,,exotic,SNA (2019),,,,,,,2021-05-23,bcrobyn,iNaturalist,https://www.inaturalist.org/observations/80019550,,,new 2021,observed,,53052,VAS
Betula occidentalis,Hook.,,water birch,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fagales,,,Betulaceae,,,Betula,Betula occidentalis,,,,native,S5 (2019),,,,,,,2021-05-24,raduscurtescu,iNaturalist,https://www.inaturalist.org/observations/80190566,,,new 2021,observed,,75764,VAS
Vicia americana,Muhl. ex Willd.,,American vetch,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Vicia,Vicia americana,,,,native,S5 (2019),,,,,,,2021-05-24,elsemikkelsen,iNaturalist,https://www.inaturalist.org/observations/80415985,,,new 2021,observed,,53320,VAS
Cerastium tomentosum,L.,,snow-in-summer,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Caryophyllaceae,Alsinoideae,,Cerastium,Cerastium tomentosum,,,,exotic,SNA (2019),,,,,,,2021-05-26,sidalcea,iNaturalist,https://www.inaturalist.org/observations/80417404,,,new 2021,observed,,160347,VAS
Argentina anserina,(L.) Rydb.,,common silverweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Argentina,Argentina anserina,,,,native,S5 (2000),,,,,,,2021-05-26,sidalcea,iNaturalist,https://www.inaturalist.org/observations/80420999,,,new 2021,observed,,158615,VAS
Linaria purpurea,(L.) Mill.,,purple toadflax,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,,Linaria,Linaria purpurea,,,,exotic,SNA (2001),,,,,,,2021-05-26,sidalcea,iNaturalist,https://www.inaturalist.org/observations/80421931,,,new 2021,observed,,77778,VAS
Silene latifolia,Poir.,,white campion,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Caryophyllaceae,Caryophylloideae,,Silene,Silene latifolia,,,,exotic,SNA (2019),,,,,,,2021-05-30,roslynmohr,iNaturalist,https://www.inaturalist.org/observations/80950295,,,new 2021,observed,,79109,VAS
Crataegus monogyna,Jacq.,,common hawthorn,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Crataegus,Crataegus monogyna,,,,exotic,SNA,,1988-08-04,Wilfred B. Schofield,UBC,V200573,,2021-05-25,anja_sheriden,iNaturalist,https://www.inaturalist.org/observations/80969420,,,confirmed,observed,,51147,VAS
Schoenoplectus acutus,(Muhl. ex. Bigelow) A. Löve & D. Löve,,hardstem bulrush,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Schoenoplectus,Schoenoplectus acutus,,,,native,S5 (2019),,,,,,,2017-08-07,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/8099262,,,new 2017,observed,,59205,VAS
Salix sitchensis,Sanson ex Bong.,,Sitka willow,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,Salicaceae,,,Salix,Salix sitchensis,,,,native,S5 (2015),,1978-00-00,Brenda Storey,RBCM,V147620,,2021-05-29,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/80997042,,,confirmed,observed,,61100,VAS
Rosa nutkana ssp. nutkana,C. Presl,,wild rose,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Rosa,Rosa nutkana,,nutkana,,native,S5,,1913-06-01,W. Taylor,UBC,V32681,,2021-05-30,brittanymarie,iNaturalist,https://www.inaturalist.org/observations/81109320,,,confirmed,observed,,78883,VAS
Fumaria muralis,W.D.J.Koch,,common ramping-fumitory,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Fumarioideae,,Fumaria,Fumaria muralis,,,,exotic,SNA (2019),,,,,,,2021-05-30,brittanymarie,iNaturalist,https://www.inaturalist.org/observations/81109574,,,new 2021,observed,,129075,VAS
Micranthes ferruginea,(Graham) Brouillet & Gornall,,russethair saxifrage,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,Saxifragaceae,,,Micranthes,Micranthes ferruginea,,,,native,S5 (2015),,1989-09-24,T. C. Wells,WTU,371325,,2021-05-31,roslynmohr,iNaturalist,https://www.inaturalist.org/observations/81210807,,,confirmed,observed,,78024,VAS
Adiantum aleuticum var. aleuticum,(Rupr.) Paris,,western maidenhair fern,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,,,Pteridaceae,,,Adiantum,Adiantum aleuticum,,,aleuticum,native,S4 (2012),,1963-10-23,Thomas M.C. Taylor,UBC,V104640,,2021-05-31,roslynmohr,iNaturalist,https://www.inaturalist.org/observations/81327422,,,confirmed,observed,,52667,VAS
Nuphar polysepala,Engelm (Engelm.) E.O. Beal.,,western yellow pond-lily,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Nymphaeales,,,Nymphaeaceae,,,Nuphar,Nuphar polysepala,,,,native,S5 (2000),,1913-07-27,John Davidson,UBC,V25067,,2021-05-31,roslynmohr,iNaturalist,https://www.inaturalist.org/observations/81333657,,,confirmed,observed,Reported as: Nuphar lutea ssp. polysepala,78234,VAS
Hieracium murorum,L.,,wall hawkweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,,Hieracium,Hieracium murorum,,,,exotic,SNA (2019),,,,,,,2021-06-03,tay_hal,iNaturalist,https://www.inaturalist.org/observations/81466729,,,new 2021,observed,,163793,VAS
Carex stipata,Muhl. ex Willd,,awl-fruited sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex stipata,,,,native,S5 (2019),,,,,,,2021-06-04,rworcest,iNaturalist,https://www.inaturalist.org/observations/81651055,,,new 2021,observed,iNat: needs i.d.,76114,VAS
Hyacinthoides non-scripta,(L.) Chouard ex Rothm.,,bluebell,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Scilloideae,,Hyacinthoides,Hyacinthoides non-scripta,,,,exotic,SNA (2019),,,,,,,2021-05-04,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/81660727,,,new 2021,observed,,56132,VAS
Geranium pratense,L.,,meadow crane's-bill,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Geraniales,,,Geraniaceae,,,Geranium,Geranium pratense,,,,exotic,unlisted,,,,,,,2021-06-01,eschott,iNaturalist,https://www.inaturalist.org/observations/81660878,,,new 2021,observed,,55722,VAS
Lotus pedunculatus,Cav.,,greater bird's-foot-trefoil,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Lotus,Lotus pedunculatus,,,,exotic,SNA (2019),,,,,,,2021-06-05,cgbc,iNaturalist,https://www.inaturalist.org/observations/81813430,,,new 2021,observed,,164834,VAS
Populus balsamifera,L.,,balsam poplar,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,Salicaceae,,,Populus,Populus balsamifera,,,,native,S5 (2019),,,,,,,2021-06-05,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/81813544,,,new 2021,observed,iNat: needs i.d.,54838,VAS
Juncus drummondii,E. Mey.,,Drummond's rush,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Juncaceae,,,Juncus,Juncus drummondii,,,,native,S5,,1914-08-22,John Davidson,UBC,V22132,,2017-09-26,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/8198379,,,confirmed,observed,,77565,VAS
Robinia pseudoacacia,L.,,black locust,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Robinia,Robinia pseudoacacia,,,,exotic,SNA (2019),,,,,,,2021-06-07,racheldufort,iNaturalist,https://www.inaturalist.org/observations/82186802,,,new 2021,observed,,56088,VAS
Rosa multiflora,Thunb.,,multiflora rose,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Rosa,Rosa multiflora,,,,exotic,SNA (2001),,,,,,,2021-06-06,roslynmohr,iNaturalist,https://www.inaturalist.org/observations/82189349,,,new 2021,observed,,78882,VAS
Silene vulgaris,(Moench) Garcke,,bladder campion,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Caryophyllaceae,Caryophylloideae,,Silene,Silene vulgaris,,,,exotic,SNA (2019),,,,,,,2021-06-07,roslynmohr,iNaturalist,https://www.inaturalist.org/observations/82199156,,,new 2021,observed,,55721,VAS
Veronica officinalis,L.,,heath speedwell,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,,Veronica,Veronica officinalis,,,,exotic,SNA (2001),,,,,,,2021-06-06,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/82218460,,,new 2021,observed,,129020,VAS
