"occurrenceID","catalogNumber","scientificName","eventDate","recordedBy","source"
"60E8E39E-C759-47C5-B517-AFB6A8C0F0A5","V082554","Poa pratensis","1974-06-18","T. Brayshaw, David Polster","CPNWH"
"RBCM:Botany:V083598","V083598","Brodiaea coronaria (Salisb.) Engl.","1975-07-06T00:00:00","Golden Stanley","GBIF"
"7777B62C-8D84-4762-826A-D2B6C368D680","V083598","Brodiaea coronaria","1975-07-06","Golden Stanley","CPNWH"
"RBCM:Botany:V084383","V084383","Delphinium menziesii DC.","1961-05-22T00:00:00","Gail Moyer","GBIF"
"D776081B-DC00-47F0-8FB5-AE984E3E1415","V084383","Delphinium menziesii","1961-05-22","Gail Moyer","CPNWH"
"RBCM:Botany:V085755","V085755","Juncus bufonius L.","1903-06-29T00:00:00","James Fowler","GBIF"
"ADCC939A-08CE-4E70-9D27-C04F071BBCCB","V085755","Juncus bufonius","1903-06-29","James Fowler","CPNWH"
"RBCM:Botany:V095514","V095514","Elymus glaucus subsp. glaucus","1978-06-28T00:00:00","Leon Pavlick","GBIF"
"25D6582A-0352-4FA9-BDB4-C24752DCF5C2","V095514","Elymus glaucus ssp. glaucus","1978-06-28","Leon Pavlick","CPNWH"
"BC8409DA-753F-274E-B2A8-8C1D1C48FA80","V100639","Athyrium alpestre var. americanum Butters","1960-08-16T00:00:00","E.B. Peterson","GBIF"
"B5E29BAF-9111-4268-B8B1-7738C9DF76E2","V100639","Athyrium distentifolium ssp. americanum","1960-08-16","E.B. Peterson","CPNWH"
"994CE6F5-77B6-DC45-BACA-305AC1F50427","V10082","Conyza canadensis (L.) Cronquist","1915-08-01T00:00:00","F. Perry","GBIF"
"53565648-F2BB-45A3-96D8-5F843E914765","V10082","Conyza canadensis","1915-08","F. Perry","CPNWH"
"80E0B608-6013-E544-9DAA-BAD01E586AF3","V101029","Polystichum braunii (Spenn.) Fée","1963-04-29T00:00:00","L. Orloci","GBIF"
"7369821A-6102-498A-AEBF-65C6F2747CF8","V101029","Polystichum braunii","1963-04-29","L. Orloci","CPNWH"
"DE3399E7-9BB2-2E49-837A-80A23539FC97","V101030","Polystichum braunii (Spenn.) Fée","1963-04-29T00:00:00","L. Orloci","GBIF"
"B264ED55-F082-4985-A118-795434C5FD3B","V101030","Polystichum braunii","1963-04-29","L. Orloci","CPNWH"
"50896AAB-CF25-FB48-8413-6EA7E961CDE9","V101031","Polystichum braunii (Spenn.) Fée","1963-04-29T00:00:00","L. Orloci","GBIF"
"48673D94-967D-4DF0-96B1-BA4C474D6A8D","V101031","Polystichum braunii","1963-04-29","L. Orloci","CPNWH"
"924004F8-26BF-DC4A-A9A7-7FF6ABE05D90","V101040","Rubus parviflorus Nutt.","1961-05-25T00:00:00","Katherine I. Beamish, Freek Vrugtman","GBIF"
"EB2BA9DE-FE08-4444-A5E4-5ED490BFDCAB","V101040","Rubus parviflorus","1961-05-25","Katherine I. Beamish, Freek Vrugtman","CPNWH"
"3CE5F4B9-E22F-8743-8642-543D72B78CAE","V101042","Corydalis sempervirens (L.) Pers.","1961-05-25T00:00:00","Katherine I. Beamish, Freek Vrugtman","GBIF"
"66001661-CCCE-4544-B9F0-731DDCA4BA68","V101042","Corydalis sempervirens","1961-05-25","Katherine I. Beamish, Freek Vrugtman","CPNWH"
"1BB07786-4087-8D42-AB60-7633C20409B0","V101043","Dicentra formosa (Andrews) Walp.","1961-05-25T00:00:00","Katherine I. Beamish, Freek Vrugtman","GBIF"
"70C6964F-4EDC-47CD-8786-8B78A451EA11","V101043","Dicentra formosa","1961-05-25","Katherine I. Beamish, Freek Vrugtman","CPNWH"
"9DED3EB2-8EE1-114B-A8E1-338831A13465","V101048","Barbarea orthoceras Ledeb.","1961-05-25T00:00:00","Katherine I. Beamish, Freek Vrugtman","GBIF"
"ACA4681C-9BDC-4ACD-8889-E25F552AE620","V101048","Barbarea orthoceras","1961-05-25","Katherine I. Beamish, Freek Vrugtman","CPNWH"
"C0553461-5E9A-4F4C-9C81-1622B0B2C5F4","V101049","Dryopteris filix-mas (L.) Schott","1963-05-17T00:00:00","Thomas M.C. Taylor, F. Lang","GBIF"
"5877E279-6298-4643-AD4E-D43F5C0E77AC","V101049","Dryopteris filix-mas","1963-05-17","Thomas M.C. Taylor, F. Lang","CPNWH"
"C29574D4-D864-4342-9625-2E79ECA5710E","V101052","Dryopteris expansa (C.Presl) Fraser-Jenk. & Jermy","1963-05-17T00:00:00","L. Orloci","GBIF"
"3D45C79D-8371-4A6E-9938-EDD0EFC9770C","V101052","Dryopteris expansa","1963-05-17","L. Orloci","CPNWH"
"795C3A55-BAE8-2545-AF0A-B19768203ECF","V101053","Polystichum braunii (Spenn.) Fée","1963-05-17T00:00:00","Thomas M.C. Taylor","GBIF"
"1713DFDE-9176-4B9D-BB29-510E594BBAB4","V101053","Polystichum braunii","1963-05-17","Thomas M.C. Taylor","CPNWH"
"A234FE79-6F56-934E-8629-4FC0AC16FE36","V101054","Polystichum braunii (Spenn.) Fée","1963-05-24T00:00:00","Thomas M.C. Taylor","GBIF"
"CF3185E9-A98E-44A0-A5EF-A7DD52C50AB9","V101054","Polystichum braunii","1963-05-24","Thomas M.C. Taylor","CPNWH"
"8A211DDB-9ACD-134C-BB31-06FC2A304E3E","V101055","Botrychium virginianum (L.) Sw.","1963-05-17T00:00:00","Thomas M.C. Taylor, F. Lang","GBIF"
"90D73A08-038F-4346-B273-B072D6D28FE9","V101055","Botrypus virginianus","1963-05-17","Thomas M.C. Taylor, F. Lang","CPNWH"
"AE6F9678-5366-F84B-9F73-1D3BFA0297AF","V101056","Botrychium lanceolatum (S.G.Gmel.) Ångstr.","1963-05-17T00:00:00","Thomas M.C. Taylor, F. Lang","GBIF"
"2E737F58-F203-4472-823E-C3D58E02DE04","V101056","Botrychium lanceolatum","1963-05-17","Thomas M.C. Taylor, F. Lang","CPNWH"
"9357AF48-D805-7E4A-93F3-583F5E1A513A","V103760","Micranthes ferruginea (Graham) Brouillet & Gornall","1960-05-27T00:00:00","Katherine I. Beamish","GBIF"
"3816774A-AAFC-4571-96BC-3B5803767530","V103760","Micranthes ferruginea","1960-05-27","Katherine I. Beamish","CPNWH"
"8A4D5BD7-C3BA-5A4F-88E3-782379104C3E","V103772","Gnaphalium microcephalum var. thermale (E.E.Nelson) Cronquist","1963-08-02T00:00:00","Katherine I. Beamish","GBIF"
"006ED524-BC03-43AD-8DD3-03F7881E4C45","V103772","Pseudognaphalium thermale","1963-08-02","Katherine I. Beamish","CPNWH"
"F91CD139-2C1D-5E4B-9933-68E927983042","V104228","Dryopteris filix-mas (L.) Schott","1963-05-24T00:00:00","Thomas M.C. Taylor","GBIF"
"9F40AF16-13BC-4540-A767-CE4609FCCD2B","V104228","Dryopteris filix-mas","1963-05-24","Thomas M.C. Taylor","CPNWH"
"A1B7493A-DAA2-1A42-8762-DF134410B3D9","V104232","Polystichum munitum (Kaulf.) C.Presl","1963-06-06T00:00:00","Thomas M.C. Taylor","GBIF"
"D2351A77-E587-45A9-B934-14D9F01CAE89","V104232","Polystichum munitum","1963-06-06","Thomas M.C. Taylor","CPNWH"
"244C73BA-6148-1C46-8B67-B5D5A69AFE93","V104233","Polystichum munitum (Kaulf.) C.Presl","1963-06-06T00:00:00","Thomas M.C. Taylor","GBIF"
"7D56FE7A-FE6D-4049-9BBB-7452111F166B","V104233","Polystichum munitum","1963-06-06","Thomas M.C. Taylor","CPNWH"
"95D80873-6123-E344-A490-A3FB5E418F2A","V104389","Botrychium multifidum (S.G.Gmel.) Rupr.","1963-07-19T00:00:00","L. Orloci","GBIF"
"9F1D8AA3-C038-4997-8D64-8794F243F53D","V104389","Sceptridium multifidum","1963-07-19","L. Orloci","CPNWH"
"751EA628-098A-2049-8829-0CA7F6711261","V104640","Adiantum pedatum L.","1963-10-23T00:00:00","Thomas M.C. Taylor","GBIF"
"6E194997-4AB3-407D-BC43-962342E0E6BA","V104640","Adiantum aleuticum","1963-10-23","Thomas M.C. Taylor","CPNWH"
"BE90F1FE-952B-B24E-8B5F-3244FDAC785F","V104651","Polystichum munitum (Kaulf.) C.Presl","1963-10-26T00:00:00","Thomas M.C. Taylor","GBIF"
"29A0EA05-3902-4FD7-88BA-CD36A89F6DD4","V104651","Polystichum munitum","1963-10-26","Thomas M.C. Taylor","CPNWH"
"E980A42F-4260-E441-A458-2ED7F131863B","V106652","Festuca saximontana var. purpusiana (St.-Yves) Fred. & Pavlick","1965-07-07T00:00:00","B. Fraser","GBIF"
"45B112F4-439A-45DE-BD99-D7DCEFCF3710","V106652","Festuca saximontana var. purpusiana","1965-07-07","B. Fraser","CPNWH"
"0FA68A6D-1267-C643-AC49-AB927B8B7E4D","V106894","Lilium columbianum Leichtlin","1963-06-04T00:00:00","D.L. Krause","GBIF"
"262F1303-626D-46DE-AE56-656ED62480B3","V106894","Lilium columbianum","1963-06-04","D.L. Krause","CPNWH"
"071DBB7D-61E7-3641-AD2C-F8A5BC688366","V106895","Spiranthes romanzoffiana Cham.","1963-07-01T00:00:00","David L. Krause","GBIF"
"034664D8-B65D-4A4E-9691-F9A60611BA61","V106895","Spiranthes romanzoffiana","1963-07","David L. Krause","CPNWH"
"1EE26E33-BEFA-7B47-B8D7-A09835DD29DA","V106933","Hieracium albiflorum Hook.","1963-06-04T00:00:00","David L. Krause","GBIF"
"316E0223-BD93-481B-A16E-02527C266F6D","V106933","Hieracium albiflorum","1963-06-04","David L. Krause","CPNWH"
"8F7F8154-24D4-B343-94F3-460119F9D9EC","V106975","Apocynum androsaemifolium L.","1963-06-04T00:00:00","David L. Krause","GBIF"
"A3071367-4E8E-4B6B-A393-7D050C3DCB33","V106975","Apocynum androsaemifolium","1963-06-04","David L. Krause","CPNWH"
"D8CEB29D-CCB3-624B-A47E-D0F88F34EE93","V107542","Viola sempervirens Greene","1946-04-13T00:00:00","Thomas M.C. Taylor","GBIF"
"CD8ADF3A-50B6-4BDA-A2ED-A38DA7F80BA4","V107542","Viola sempervirens","1946-04-13","Thomas M.C. Taylor","CPNWH"
"D52ED7F1-7D3D-9049-900E-946963F6AC06","V107544","Ribes sanguineum Pursh","1946-04-13T00:00:00","Thomas M.C. Taylor","GBIF"
"E56D487B-C9BD-4B71-A702-7537EA86BFBE","V107544","Ribes sanguineum","1946-04-13","Thomas M.C. Taylor","CPNWH"
"5D236F8C-0E7B-2140-9B2E-B14BF093CABC","V107547","Micranthes ferruginea (Graham) Brouillet & Gornall","1946-04-13T00:00:00","Thomas M.C. Taylor","GBIF"
"685DF59E-DE02-403F-BCFD-7C2556CADEEB","V107547","Micranthes ferruginea","1946-04-13","Thomas M.C. Taylor","CPNWH"
"42DFBBD2-A7D7-1341-B774-B2139C328582","V107548","Arctostaphylos columbiana Piper","1946-04-13T00:00:00","Thomas M.C. Taylor","GBIF"
"C1E5EF22-ABE1-4961-A114-69B1316761B0","V107548","Arctostaphylos columbiana","1946-04-13","Thomas M.C. Taylor","CPNWH"
"428E3214-2776-3E48-86D8-C539A4B63F16","V107611","Vaccinium parvifolium Sm.","1946-04-13T00:00:00","Thomas M.C. Taylor","GBIF"
"2B1B0BC9-C10F-45B7-9EFB-D5E6ADA24859","V107611","Vaccinium parvifolium","1946-04-13","Thomas M.C. Taylor","CPNWH"
"48259FD8-D8E4-5B48-B21C-2F7386DC9519","V107649","Paxistima myrsinites (Pursh) Raf.","1946-04-13T00:00:00","Thomas M.C. Taylor","GBIF"
"50826AD2-F4CC-43F0-80D7-F602DD3AE010","V107649","Paxistima myrsinites","1946-04-13","Thomas M.C. Taylor","CPNWH"
"74FB9540-4744-684C-8DB6-26542FED4BD6","V107811","Saxifraga bronchialis subsp. austromontana (Wiegand) Piper","1963-06-06T00:00:00","Thomas M.C. Taylor","GBIF"
"215BAA0B-E3C4-4E4C-A353-DFBD385199F5","V107811","Saxifraga austromontana","1963-06-06","Thomas M.C. Taylor","CPNWH"
"43AD16AC-E4E6-2E48-AEB0-E90A771C0E8C","V107821","Lonicera ciliosa (Pursh) Poiret ex de Candolle","1963-06-06T00:00:00","Thomas M.C. Taylor","GBIF"
"F95FBA78-5A80-4B88-AC2E-31B071FE92DD","V107821","Lonicera ciliosa","1963-06-06","Thomas M.C. Taylor","CPNWH"
"96522416-9C5C-2143-A491-E0047483A7AE","V108144","Polypodium glycyrrhiza D.C.Eaton","1963-09-19T00:00:00","F.A. Lang","GBIF"
"41A1DFEB-473D-4E79-9A03-5E1F3581D476","V108144","Polypodium glycyrrhiza","1963-09-19","F.A. Lang","CPNWH"
"7B7D7863-2AC7-D943-817B-523E2C912305","V108844","Agoseris glauca (Nutt. ex Pursh) Raf.","1964-09-20T00:00:00","Vladimir J. Krajina, R.C. Brooke","GBIF"
"F46C147B-A865-4177-A64A-AA007F5CAB64","V108844","Agoseris glauca","1964-09-20","Vladimir J. Krajina, R.C. Brooke","CPNWH"
"70C7DC36-B003-6F4D-839E-D14115979A31","V108845","Antennaria media Greene","1964-09-20T00:00:00","Vladimir J. Krajina, R.C. Brooke","GBIF"
"375E2D7D-7C6E-486D-9FEF-243F8ED734CF","V108845","Antennaria media","1964-09-20","Vladimir J. Krajina, R.C. Brooke","CPNWH"
"383620B3-54EB-8F45-B2F7-4B4D1D04F164","V108846","Antennaria pallida E.Nelson","1964-09-20T00:00:00","Vladimir J. Krajina, R.C. Brooke","GBIF"
"30BBB47F-E0B3-4667-AEB2-97F052E1F100","V108846","Antennaria alpina","1964-09-20","Vladimir J. Krajina, R.C. Brooke","CPNWH"
"F7B3BE05-6710-5944-991D-7A68D4E971B7","V108849","Erigeron peregrinus subsp. callianthemus (Greene) Cronquist","1964-09-20T00:00:00","Vladimir J. Krajina, R.C. Brooke","GBIF"
"3A89E50B-585E-4F62-84B3-15C9086A91ED","V108849","Erigeron glacialis var. glacialis","1964-09-20","Vladimir J. Krajina, R.C. Brooke","CPNWH"
"33D81122-98F0-F141-9319-35D002141635","V108850","Carex aenea Fernald","1964-09-20T00:00:00","Vladimir J. Krajina, R.C. Brooke","GBIF"
"62D540AC-8BB7-4CAD-8C7E-16AA565F9107","V108850","Carex foenea","1964-09-20","Vladimir J. Krajina, R.C. Brooke","CPNWH"
"7583D710-EFDA-7344-8A13-B9100ED2159B","V108851","Carex nigricans C.A.Mey.","1964-09-20T00:00:00","Vladimir J. Krajina, R.C. Brooke","GBIF"
"5CE3B8BC-B30E-4727-BC33-B3147142D2B9","V108851","Carex nigricans","1964-09-20","Vladimir J. Krajina, R.C. Brooke","CPNWH"
"B64F8ED6-48E1-9348-A95B-4A54783AE918","V108852","Carex pyrenaica Wahlenb.","1964-09-20T00:00:00","Vladimir J. Krajina, R.C. Brooke","GBIF"
"15A1F700-D1D7-42B2-9059-72E0CA10266C","V108852","Carex pyrenaica","1964-09-20","Vladimir J. Krajina, R.C. Brooke","CPNWH"
"64896810-107A-B34A-B868-69E978FD56D3","V108854","Carex spectabilis Dewey","1964-09-20T00:00:00","Vladimir J. Krajina, R.C. Brooke","GBIF"
"79518617-6AE5-4B70-85C0-31EB67CA46DC","V108854","Carex spectabilis","1964-09-20","Vladimir J. Krajina, R.C. Brooke","CPNWH"
"6D7DA962-5D22-D247-AC94-7AB7541ECC9D","V108855","Cassiope mertensiana subsp. mertensiana","1964-09-20T00:00:00","Vladimir J. Krajina, R.C. Brooke","GBIF"
"739ACF91-E607-4735-B892-D14CF92DC6AC","V108855","Cassiope mertensiana ssp. mertensiana","1964-09-20","Vladimir J. Krajina, R.C. Brooke","CPNWH"
"55B4B1B5-E2CC-A849-AC89-98DE3160CEA5","V108856","Cassiope mertensiana subsp. mertensiana","1964-09-20T00:00:00","Vladimir J. Krajina, R.C. Brooke","GBIF"
"B86750C7-AAB1-4BE8-B6C2-D4B593AC5358","V108856","Cassiope mertensiana ssp. mertensiana","1964-09-20","Vladimir J. Krajina, R.C. Brooke","CPNWH"
"9789B322-3000-8F44-B5D4-EF52EB4BC521","V108857","Cassiope mertensiana subsp. mertensiana","1964-09-20T00:00:00","Vladimir J. Krajina, R.C. Brooke","GBIF"
"2581A5CF-F9F1-4771-B069-7DFEA17333A4","V108857","Cassiope mertensiana ssp. mertensiana","1964-09-20","Vladimir J. Krajina, R.C. Brooke","CPNWH"
"8BD79BB3-DF6A-2C4C-B1EC-1DFEF52BA278","V108861","Vahlodea atropurpurea (Wahlenb.) Fr. ex Hartm.","1964-09-20T00:00:00","Vladimir J. Krajina, R.C. Brooke","GBIF"
"DA9CDE13-BA50-402B-9E6B-C0959A2828AB","V108861","Vahlodea atropurpurea","1964-09-20","Vladimir J. Krajina, R.C. Brooke","CPNWH"
"C7C53A6A-A858-D64F-BC5D-1D796C870049","V108864","Phleum alpinum L.","1964-09-20T00:00:00","Vladimir J. Krajina, R.C. Brooke","GBIF"
"B98BE57B-18F5-4B10-9A7C-C0CCE737BF38","V108864","Phleum alpinum","1964-09-20","Vladimir J. Krajina, R.C. Brooke","CPNWH"
"59615894-AFEA-2C45-9E43-AC5738352D80","V108868","Juncus drummondii E.Mey.","1964-09-20T00:00:00","Vladimir J. Krajina, R.C. Brook","GBIF"
"93CB3AF7-2A81-4CF8-8229-3E14F661E766","V108868","Juncus drummondii","1964-09-20","Vladimir J. Krajina, R.C. Brook","CPNWH"
"AA24FA4D-2AD3-5F48-8EE0-7033CFE0E7C7","V108869","Luzula piperi (Coville) M.E.Jones","1964-09-20T00:00:00","Vladimir J. Krajina, R.C. Brooke","GBIF"
"95A66A42-C8DD-4FFD-868F-E00BFE856453","V108869","Luzula piperi","1964-09-20","Vladimir J. Krajina, R.C. Brooke","CPNWH"
"E8F7702D-3C22-FC4F-9776-BD436E899158","V108878","Castilleja parviflora var. albida (Pennell) Ownbey","1964-09-20T00:00:00","Vladimir J. Krajina, R.C. Broooke","GBIF"
"C81412D2-542E-4D82-8AE7-F6A2C7107435","V108878","Castilleja parviflora var. albida","1964-09-20","Vladimir J. Krajina, R.C. Broooke","CPNWH"
"5D1FA7F3-2F39-8046-9727-D4034D33F569","V108879","Castilleja rhexifolia Rydb.","1964-09-20T00:00:00","Vladimir J. Krajina, R.C. Brooke","GBIF"
"C0873F91-4F14-49BD-B32C-F2BDA3750290","V108879","Castilleja rhexiifolia","1964-09-20","Vladimir J. Krajina, R.C. Brooke","CPNWH"
"5C6FCC7E-0E55-2C43-AD93-C7AF6623BDF5","V108880","Castilleja rhexifolia Rydb.","1964-09-20T00:00:00","Vladimir J. Krajina, R.C. Brooke","GBIF"
"1B793B0B-C11A-416D-8F3A-2D52E9E9425B","V108880","Castilleja rhexiifolia","1964-09-20","Vladimir J. Krajina, R.C. Brooke","CPNWH"
"279EC931-A109-6345-A0DE-C1D06210EDAC","V108881","Castilleja parviflora var. parviflora","1964-09-20T00:00:00","Vladimir J. Krajina, R.C. Brooke","GBIF"
"F099B5A3-3663-4BE0-9A83-6AE1D570E36C","V108881","Castilleja parviflora var. parviflora","1964-09-20","Vladimir J. Krajina, R.C. Brooke","CPNWH"
"73D62F22-59F7-FA46-B001-7A8544A665FD","V108892","Minuartia biflora (L.) Schinz & Thell.","1964-09-20T00:00:00","Vladimir J. Krajina, R.C. Brooke","GBIF"
"C693573A-2C2B-464F-AA40-F9699BF63A74","V108892","Cherleria biflora","1964-09-20","Vladimir J. Krajina, R.C. Brooke","CPNWH"
"85943B5B-6CAB-4140-B649-ADCBDC0DCEEE","V108987","Antennaria umbrinella Rydb.","1964-09-20T00:00:00","Vladimir J. Krajina, R.C. Brooke","GBIF"
"0D2D95CA-CBB1-4628-97A6-1ACB19B8FDCD","V108987","Antennaria umbrinella","1964-09-20","Vladimir J. Krajina, R.C. Brooke","CPNWH"
"RBCM:Botany:V110648","V110648","Glyceria striata (Lam.) Hitchc.","1977-08-05T00:00:00","Christopher Clement","GBIF"
"A0A4B4C9-6028-4983-AF80-B35B56F78903","V110648","Glyceria striata","1977-08-05","Christopher Clement","CPNWH"
"RBCM:Botany:V110936","V110936","Ceanothus velutinus var. velutinus","1978-06-07T00:00:00","Brenda Storey","GBIF"
"42DD54C4-DD97-4473-8C76-0B24B6EB2E90","V110936","Ceanothus velutinus var. velutinus","1978-06-07","Brenda Storey","CPNWH"
"RBCM:Botany:V111299","V111299","Myosotis laxa Lehm.","1977-01-01T00:00:00","","GBIF"
"C559E4E2-BF66-40B3-8C60-CA9E7BBAEB5C","V111299","Myosotis laxa","1977-01-01",NA,"CPNWH"
"RBCM:Botany:V111349","V111349","Cassiope mertensiana subsp. mertensiana","1979-08-20T00:00:00","C. Tay","GBIF"
"A888ACCB-C701-4384-A903-709D8D4F9CEF","V111349","Cassiope mertensiana ssp. mertensiana","1979-08-20","C. Tay","CPNWH"
"80DC2B01-B844-A445-AC3C-D9EB65780182","V112372","Rosa gymnocarpa Nutt.","1956-08-11T00:00:00","L. Jenkins","GBIF"
"56A8F94C-BF5B-4136-A748-1B8B8D41BF87","V112372","Rosa gymnocarpa","1956-08-11","L. Jenkins","CPNWH"
"DECEEA9A-4753-7245-83A3-71FD70AF5CBF","V113255","Polystichum munitum (Kaulf.) C.Presl","1966-05-23T00:00:00","Thomas M.C. Taylor","GBIF"
"F76A89A6-ABFF-482D-8E71-AAD623CFBE1E","V113255","Polystichum munitum","1966-05-23","Thomas M.C. Taylor","CPNWH"
"EC521161-41CD-A54C-84FF-2BF4104B7FAC","V113256","Polystichum munitum (Kaulf.) C.Presl","1966-05-23T00:00:00","Thomas M.C. Taylor","GBIF"
"AB76CBE9-3368-4876-A101-D92354C8B06C","V113256","Polystichum munitum","1966-05-23","Thomas M.C. Taylor","CPNWH"
"4E412F8F-A6F1-1E44-BBB0-54A692FB915E","V113259","Carex phaeocephala Piper","1957-09-11T00:00:00","Vernon C. Brink","GBIF"
"A6F590A9-D3A1-4979-B50E-DE5365D5707A","V113259","Carex phaeocephala","1957-09-11","Vernon C. Brink","CPNWH"
"9AE710DB-2F85-B141-AECC-8DB97E8BC2DE","V113260","Micranthes ferruginea (Graham) Brouillet & Gornall","1957-09-11T00:00:00","Vernon C. Brink","GBIF"
"E8CED03E-E584-4A1C-928B-5C8AEBA3B8F1","V113260","Micranthes ferruginea","1957-09-11","Vernon C. Brink","CPNWH"
"BA522DB6-0364-3540-8E1B-3038B362E439","V11352","Packera pauciflora (Pursh) Á.Löve & D.Löve","1938-08-16T00:00:00","John W. Eastham","GBIF"
"018B7B53-82AF-4F40-86A1-7E9BE1C71106","V11352","Packera pauciflora","1938-08-16","John W. Eastham","CPNWH"
"43527AD2-F181-D94C-A217-ABC06B9F073B","V11353","Packera pauciflora (Pursh) Á.Löve & D.Löve","1938-08-16T00:00:00","John W. Eastham","GBIF"
"D4A3E70D-E798-4732-8B47-5CEE7E4F460D","V11353","Packera pauciflora","1938-08-16","John W. Eastham","CPNWH"
"792A60C9-5081-BA46-9FCF-6B4D1C1766F6","V115243","Polypodium glycyrrhiza D.C.Eaton","1963-09-19T00:00:00","F.A. Lang","GBIF"
"569600A1-3944-4F7B-A9C0-9F34FA398D23","V115243","Polypodium glycyrrhiza","1963-09-19","F.A. Lang","CPNWH"
"6B4438B5-09C9-8F40-BE75-51BAE4BAEB88","V115307","Polypodium glycyrrhiza D.C.Eaton","1963-07-19T00:00:00","F.A. Lang","GBIF"
"7AFB0F15-6C1F-4717-8F33-CF083B976F7A","V115307","Polypodium glycyrrhiza","1963-07-19","F.A. Lang","CPNWH"
"837B115E-175F-3A4E-B4A7-7C21E1F13A7F","V115458","Phleum alpinum L.","1964-09-20T00:00:00","Vladimir J. Krajina, R.C. Brooke","GBIF"
"44B8313E-B972-4F32-B6CC-6DE46614DB15","V115458","Phleum alpinum","1964-09-20","Vladimir J. Krajina, R.C. Brooke","CPNWH"
"CCC72966-7453-A84A-9C23-8F0099556238","V11578","Solidago multiradiata Aiton","1912-08-14T00:00:00","John Davidson","GBIF"
"4D70D91E-002A-4209-B21C-03F82C17BE5E","V11578","Solidago multiradiata","1912-08-14","John Davidson","CPNWH"
"6E2898D6-BBF7-5645-93A4-710000D5AA87","V116709","Polystichum andersonii Hopkins","1963-10-26T00:00:00","Thomas M.C. Taylor","GBIF"
"9728F666-7B51-4B1A-9B6F-2925AB4CB9A5","V116709","Polystichum andersonii","1963-10-26","Thomas M.C. Taylor","CPNWH"
"3F820700-C1E5-3F40-A8AD-D4B70FC5AA43","V116758","Polystichum andersonii Hopkins","1963-10-26T00:00:00","Thomas M.C. Taylor","GBIF"
"CC60CAC7-0855-4EB2-9A22-EADD697A0C10","V116758","Polystichum andersonii","1963-10-26","Thomas M.C. Taylor","CPNWH"
"C9FEDFDD-10C8-444F-9ED9-5EBD58F8519E","V116759","Polystichum andersonii Hopkins","1963-10-26T00:00:00","Thomas M.C. Taylor","GBIF"
"2B3E8514-A7C5-48E6-B521-202A11CBAF7F","V116759","Polystichum andersonii","1963-10-26","Thomas M.C. Taylor","CPNWH"
"1B9ACB7F-55EB-CC42-8E75-50AED5D72B7F","V116772","Polypodium amorphum Suksd.","1963-06-06T00:00:00","Thomas M.C. Taylor","GBIF"
"C17169F1-8FE5-45F1-B110-7EBBDBDD9477","V116772","Polypodium amorphum","1963-06-06","Thomas M.C. Taylor","CPNWH"
"82C1F8B6-EF9E-DA4C-B9FB-AFCF0E59D89F","V116783","Polystichum braunii (Spenn.) Fée","1963-05-24T00:00:00","Thomas M.C. Taylor","GBIF"
"69540E0B-4DE1-41E0-A845-F3B6CBB0586E","V116783","Polystichum braunii","1963-05-24","Thomas M.C. Taylor","CPNWH"
"6D4DA834-0C75-5149-9B38-D38DD92F5543","V116787","Polypodium amorphum Suksd.","1963-06-06T00:00:00","Thomas M.C. Taylor","GBIF"
"0D556533-630F-4B73-A42E-E14D1039187F","V116787","Polypodium amorphum","1963-06-06","Thomas M.C. Taylor","CPNWH"
"1E1B3E26-EE51-784F-BB70-348DBBC9F835","V116793","Dryopteris filix-mas (L.) Schott","1963-10-23T00:00:00","Thomas M.C. Taylor","GBIF"
"77B602B5-A50A-42EE-9CB0-FF8EC1449F3D","V116793","Dryopteris filix-mas","1963-10-23","Thomas M.C. Taylor","CPNWH"
