scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG,source_file,source_code,linkTaxonID,genus_species,commonName_rankings,provincial_status,Prov Status Review Date,bc_list,national_status,COSEWIC Date,SARA Schedule,SARA_status,SARA Date,match_pass,matched_on_source_field,matched_on_ranking_field,matched_value_source,matched_value_ranking,report_group,report_supergroup,report_detail
Leptarrhena pyrolifolia,(D. Don) R. Br. ex Ser.,leatherleaf saxifrage,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Saxifragales,NA,NA,NA,Saxifragaceae,NA,Leptarrheneae,Leptarrhena,pyrolifolia,NA,NA,NA,accepted,128870,Leptarrhena pyrolifolia,Leptarrhena pyrolifolia,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Leptarrhena pyrolifolia,leatherleaf saxifrage,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Leptarrhena pyrolifolia,Leptarrhena pyrolifolia,VASCULAR PLANTS,VASCULAR PLANTS,NA
Leucanthemum × superbum,(Bergmans ex J.W.Ingram) Bergmans ex Kent,Shasta daisy,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Asterales,NA,NA,NA,Asteraceae,Asteroideae,NA,NA,NA,NA,NA,Leucanthemum × superbum,unknown,NA,NA,Leucanthemum × superbum,NA,!,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VASCULAR PLANTS,VASCULAR PLANTS,NA
Leucanthemum maximum,(Ramond) DC.,max chrysanthemum,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Asterales,NA,NA,NA,Asteraceae,Asteroideae,Anthemideae,Leucanthemum,maximum,NA,NA,NA,accepted,77719,Leucanthemum maximum,Leucanthemum maximum,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Leucanthemum maximum,Shasta daisy,SNA,Mar 2012,Exotic,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Leucanthemum maximum,Leucanthemum maximum,VASCULAR PLANTS,VASCULAR PLANTS,NA
Leucanthemum vulgare,Lam.,oxeye daisy,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Asterales,NA,NA,NA,Asteraceae,Asteroideae,Anthemideae,Leucanthemum,vulgare,NA,NA,NA,accepted,56057,Leucanthemum vulgare,Leucanthemum vulgare,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Leucanthemum vulgare,oxeye daisy,SNA,Apr 2019,Exotic,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Leucanthemum vulgare,Leucanthemum vulgare,VASCULAR PLANTS,VASCULAR PLANTS,NA
Leymus mollis ssp. mollis,(Trin.) Pilg.,American dunegrass,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,NA,NA,Poales,NA,NA,NA,Poaceae,Pooideae,Triticeae,Leymus,mollis,NA,mollis,NA,accepted,118426,Leymus mollis mollis,Leymus mollis mollis,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Leymus mollis,dune wildrye,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Leymus mollis ssp. mollis,Leymus mollis ssp. mollis,VASCULAR PLANTS,VASCULAR PLANTS,NA
Ligustrum vulgare,L.,Common Privet,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Lamiales,NA,NA,NA,Oleaceae,NA,NA,Ligustrum,vulgare,NA,NA,NA,accepted,119805,Ligustrum vulgare,Ligustrum vulgare,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Ligustrum vulgare,common privet,SNA,Apr 2019,Exotic,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Ligustrum vulgare,Ligustrum vulgare,VASCULAR PLANTS,VASCULAR PLANTS,NA
Lilaeopsis occidentalis,J.M. Coult. & Rose,western grasswort,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Apiales,NA,NA,NA,Apiaceae,Apioideae,Oenantheae,Lilaeopsis,occidentalis,NA,NA,NA,accepted,77742,Lilaeopsis occidentalis,Lilaeopsis occidentalis,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Lilaeopsis occidentalis,western lilaeopsis,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lilaeopsis occidentalis,Lilaeopsis occidentalis,VASCULAR PLANTS,VASCULAR PLANTS,NA
Lilium columbianum,Leichtlin,Columbia lily,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,NA,NA,Liliales,NA,NA,NA,Liliaceae,Lilioideae,Lilieae,Lilium,columbianum,NA,NA,NA,accepted,77744,Lilium columbianum,Lilium columbianum,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Lilium columbianum,tiger lily,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lilium columbianum,Lilium columbianum,VASCULAR PLANTS,VASCULAR PLANTS,NA
Limnanthes douglasii,R. Br.,Douglas' meadowfoam,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Brassicales,NA,NA,NA,Limnanthaceae,NA,NA,Limnanthes,douglasii,NA,NA,NA,accepted,51336,Limnanthes douglasii,Limnanthes douglasii,NA,!,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Limnanthes douglasii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VASCULAR PLANTS,VASCULAR PLANTS,NA
Limosella aquatica,L.,water mudwort,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Lamiales,NA,NA,NA,Scrophulariaceae,NA,Limoselleae,Limosella,aquatica,NA,NA,NA,accepted,59016,Limosella aquatica,Limosella aquatica,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Limosella aquatica,water mudwort,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Limosella aquatica,Limosella aquatica,VASCULAR PLANTS,VASCULAR PLANTS,NA
Linaria canadensis,(L.) Dum.Cours.,Canada toadflax,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Lamiales,NA,NA,NA,Plantaginaceae,NA,Antirrhineae,Linaria,canadensis,NA,NA,NA,unaccepted,287345,Linaria canadensis,Linaria canadensis,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Linaria canadensis,Canada toadflax,SNA,Apr 2019,Exotic,NA,NA,NA,NA,NA,PASS_4_GENUS_SPECIES_STRING,genus_species,genus_species,Linaria canadensis,Linaria canadensis,VASCULAR PLANTS,VASCULAR PLANTS,NA
Linaria dalmatica,(L.) Mill.,Balkan toadflax,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Lamiales,NA,NA,NA,Plantaginaceae,NA,Antirrhineae,Linaria,dalmatica,NA,NA,NA,invalid,77776,Linaria dalmatica,Linaria dalmatica,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Linaria dalmatica,Dalmatian toadflax,SNA,Apr 2019,Exotic,NA,NA,NA,NA,NA,PASS_4_GENUS_SPECIES_STRING,genus_species,genus_species,Linaria dalmatica,Linaria dalmatica,VASCULAR PLANTS,VASCULAR PLANTS,NA
Linaria purpurea,(L.) Mill.,Purple Toadflax,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Lamiales,NA,NA,NA,Plantaginaceae,NA,Antirrhineae,Linaria,purpurea,NA,NA,NA,accepted,77778,Linaria purpurea,Linaria purpurea,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Linaria purpurea,purple toadflax,SNA,Apr 2019,Exotic,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Linaria purpurea,Linaria purpurea,VASCULAR PLANTS,VASCULAR PLANTS,NA
Linaria vulgaris,Mill.,common toadflax,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Lamiales,NA,NA,NA,Plantaginaceae,NA,Antirrhineae,Linaria,vulgaris,NA,NA,NA,accepted,50790,Linaria vulgaris,Linaria vulgaris,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Linaria vulgaris,butter-and-eggs,SNA,Apr 2019,Exotic,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Linaria vulgaris,Linaria vulgaris,VASCULAR PLANTS,VASCULAR PLANTS,NA
Linnaea borealis ssp. longiflora,L.,Longtube Twinflower,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Dipsacales,NA,NA,NA,Caprifoliaceae,Linnaeoideae,NA,Linnaea,borealis,longiflora,NA,NA,accepted,81026,Linnaea borealis longiflora,Linnaea borealis longiflora,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Linnaea borealis,twinflower,S5,Mar 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Linnaea borealis ssp. longiflora,Linnaea borealis ssp. longiflora,VASCULAR PLANTS,VASCULAR PLANTS,NA
Linum usitatissimum,L.,common flax,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Malpighiales,NA,NA,NA,Linaceae,Linoideae,NA,Linum,usitatissimum,NA,NA,NA,accepted,51306,Linum usitatissimum,Linum usitatissimum,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Linum usitatissimum,common flax,SNA,Apr 2019,Exotic,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Linum usitatissimum,Linum usitatissimum,VASCULAR PLANTS,VASCULAR PLANTS,NA
Liriodendron tulipifera,L.,American tuliptree,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Magnoliales,NA,NA,NA,Magnoliaceae,Liriodendroideae,NA,Liriodendron,tulipifera,NA,NA,NA,accepted,53582,Liriodendron tulipifera,Liriodendron tulipifera,NA,!,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Liriodendron tulipifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VASCULAR PLANTS,VASCULAR PLANTS,NA
Lithophragma parviflorum,(Hook.) Nutt.,smallflower woodland star,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Saxifragales,NA,NA,NA,Saxifragaceae,NA,Heuchereae,Lithophragma,parviflorum,NA,NA,NA,accepted,77791,Lithophragma parviflorum,Lithophragma parviflorum,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Lithophragma parviflorum,small-flowered fringecup,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lithophragma parviflorum,Lithophragma parviflorum,VASCULAR PLANTS,VASCULAR PLANTS,NA
Lobularia maritima,(L.) Desv.,sweet alyssum,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Brassicales,NA,NA,NA,Brassicaceae,Brassicoideae,Anastaticeae,Lobularia,maritima,NA,NA,NA,accepted,56992,Lobularia maritima,Lobularia maritima,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Lobularia maritima,sweet alyssum,SNA,Apr 2019,Exotic,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lobularia maritima,Lobularia maritima,VASCULAR PLANTS,VASCULAR PLANTS,NA
Lolium arundinaceum,(Schreb.) Darbysh.,tall fescue,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,NA,NA,Poales,NA,NA,NA,Poaceae,Pooideae,Poeae,Lolium,arundinaceum,NA,NA,NA,accepted,164708,Lolium arundinaceum,Lolium arundinaceum,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Lolium arundinaceum,tall fescue,SNA,Apr 2019,Exotic,NA,NA,NA,NA,NA,PASS_4_GENUS_SPECIES_STRING,genus_species,genus_species,Lolium arundinaceum,Lolium arundinaceum,VASCULAR PLANTS,VASCULAR PLANTS,NA
Lolium multiflorum,Lam.,Italian Ryegrass,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,NA,NA,Poales,NA,NA,NA,Poaceae,Pooideae,Poeae,Lolium,multiflorum,NA,NA,NA,accepted,68479,Lolium multiflorum,Lolium multiflorum,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Lolium multiflorum,Italian ryegrass,SNA,Apr 2019,Exotic,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lolium multiflorum,Lolium multiflorum,VASCULAR PLANTS,VASCULAR PLANTS,NA
Lolium perenne,L.,Perennial Ryegrass,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,NA,NA,Poales,NA,NA,NA,Poaceae,Pooideae,Poeae,Lolium,perenne,NA,NA,NA,accepted,52801,Lolium perenne,Lolium perenne,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Lolium perenne,perennial ryegrass,SNA,Apr 2019,Exotic,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lolium perenne,Lolium perenne,VASCULAR PLANTS,VASCULAR PLANTS,NA
Lomatium nudicaule,(Nutt.) J.M.Coult. & Rose,Barestem Biscuitroot,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Apiales,NA,NA,NA,Apiaceae,Apioideae,Selineae,Lomatium,nudicaule,NA,NA,NA,accepted,77818,Lomatium nudicaule,Lomatium nudicaule,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Lomatium nudicaule,barestem desert-parsley,S4S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lomatium nudicaule,Lomatium nudicaule,VASCULAR PLANTS,VASCULAR PLANTS,NA
Lonicera ciliosa,(Pursh) Poir. ex DC.,orange honeysuckle,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Dipsacales,NA,NA,NA,Caprifoliaceae,Caprifolioideae,NA,Lonicera,ciliosa,NA,NA,NA,accepted,77832,Lonicera ciliosa,Lonicera ciliosa,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Lonicera ciliosa,western trumpet,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lonicera ciliosa,Lonicera ciliosa,VASCULAR PLANTS,VASCULAR PLANTS,NA
Lonicera hispidula,(Lindl.) Doug. ex Torr. & Gray,Pink Honeysuckle,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Dipsacales,NA,NA,NA,Caprifoliaceae,Caprifolioideae,NA,Lonicera,hispidula,NA,NA,NA,accepted,53416,Lonicera hispidula,Lonicera hispidula,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Lonicera hispidula,hairy honeysuckle,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lonicera hispidula,Lonicera hispidula,VASCULAR PLANTS,VASCULAR PLANTS,NA
Lonicera involucrata var. involucrata,(Richardson) Banks ex Spreng.,bearberry honeysuckle,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Dipsacales,NA,NA,NA,Caprifoliaceae,Caprifolioideae,NA,Lonicera,involucrata,involucrata,NA,NA,accepted,81040,Lonicera involucrata involucrata,Lonicera involucrata involucrata,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Lonicera involucrata,black twinberry,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lonicera involucrata var. involucrata,Lonicera involucrata var. involucrata,VASCULAR PLANTS,VASCULAR PLANTS,NA
Lonicera periclymenum,L.,Common Honeysuckle,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Dipsacales,NA,NA,NA,Caprifoliaceae,Caprifolioideae,NA,Lonicera,periclymenum,NA,NA,NA,accepted,55885,Lonicera periclymenum,Lonicera periclymenum,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Lonicera periclymenum,European honeysuckle,SNA,Apr 2019,Exotic,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lonicera periclymenum,Lonicera periclymenum,VASCULAR PLANTS,VASCULAR PLANTS,NA
Lonicera utahensis,S.B1124 Wats.,Utah Honeysuckle,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Dipsacales,NA,NA,NA,Caprifoliaceae,Caprifolioideae,NA,Lonicera,utahensis,NA,NA,NA,accepted,148098,Lonicera utahensis,Lonicera utahensis,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Lonicera utahensis,Utah honeysuckle,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lonicera utahensis,Lonicera utahensis,VASCULAR PLANTS,VASCULAR PLANTS,NA
Lotus corniculatus,L.,bird's-foot trefoil,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Fabales,NA,NA,NA,Fabaceae,Faboideae,Loteae,Lotus,corniculatus,NA,NA,NA,accepted,47435,Lotus corniculatus,Lotus corniculatus,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Lotus corniculatus,bird's-foot trefoil,SNA,Apr 2019,Exotic,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lotus corniculatus,Lotus corniculatus,VASCULAR PLANTS,VASCULAR PLANTS,NA
Lotus pedunculatus,Cav.,marsh lotus,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Fabales,NA,NA,NA,Fabaceae,Faboideae,Loteae,Lotus,pedunculatus,NA,NA,NA,accepted,NA,Lotus pedunculatus,Lotus pedunculatus,NA,!,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Lotus pedunculatus,stalked birds-foot trefoil,SNA,Apr 2019,Exotic,NA,NA,NA,NA,NA,PASS_4_GENUS_SPECIES_STRING,genus_species,genus_species,Lotus pedunculatus,Lotus pedunculatus,VASCULAR PLANTS,VASCULAR PLANTS,NA
Luetkea pectinata,(Pursh) Kuntze.,Partridgefoot,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Rosales,NA,NA,NA,Rosaceae,Amygdaloideae,Spiraeeae,Luetkea,pectinata,NA,NA,NA,accepted,77842,Luetkea pectinata,Luetkea pectinata,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Luetkea pectinata,partridge-foot,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Luetkea pectinata,Luetkea pectinata,VASCULAR PLANTS,VASCULAR PLANTS,NA
Luina hypoleuca,Benth.,Littleleaf Silverback,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Asterales,NA,NA,NA,Asteraceae,Asteroideae,Senecioneae,Luina,hypoleuca,NA,NA,NA,accepted,77843,Luina hypoleuca,Luina hypoleuca,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Luina hypoleuca,silverback luina,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Luina hypoleuca,Luina hypoleuca,VASCULAR PLANTS,VASCULAR PLANTS,NA
Lunaria annua,L.,Annual Honesty,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Brassicales,NA,NA,NA,Brassicaceae,Brassicoideae,Biscutelleae,Lunaria,annua,NA,NA,NA,accepted,55886,Lunaria annua,Lunaria annua,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Lunaria annua,honesty,SNA,Apr 2019,Exotic,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lunaria annua,Lunaria annua,VASCULAR PLANTS,VASCULAR PLANTS,NA
Lupinus arcticus ssp. subalpinus,S. Watson,Subalpine Lupine,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Fabales,NA,NA,NA,Fabaceae,Faboideae,Genisteae,Lupinus,arcticus,NA,subalpinus,NA,accepted,236818,Lupinus arcticus subalpinus,Lupinus arcticus subalpinus; Lupinus arcticus subalpinus,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Lupinus arcticus,arctic lupine,S5,Dec 2000,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lupinus arcticus ssp. subalpinus,Lupinus arcticus ssp. subalpinus,VASCULAR PLANTS,VASCULAR PLANTS,NA
Lupinus latifolius ssp. latifolius,Lindl. ex J.Agardh; Lindl. ex J. Agardh,broadleaf lupine,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Fabales,NA,NA,NA,Fabaceae,Faboideae,Genisteae,Lupinus,latifolius,NA,latifolius,NA,accepted,64242,Lupinus latifolius latifolius,Lupinus latifolius latifolius; Lupinus latifolius,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Lupinus latifolius,broadleaf lupine,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_3_SUBSPECIES_STRING,subspecies,subspecies,latifolius,Lupinus latifolius latifolius,VASCULAR PLANTS,VASCULAR PLANTS,NA
Lupinus lepidus var. lobbii,Douglas ex Lindl.; (S. Watson) C. L. Hitchc.,Lobb's lupine,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Fabales,NA,NA,NA,Fabaceae,Faboideae,Genisteae,Lupinus,lepidus,lobbii,NA,NA,accepted,81068,Lupinus lepidus lobbii,Lupinus lepidus lobbii; Lupinus lepidus lobbii,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Lupinus lepidus,dwarf mountain lupine,S4S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lupinus lepidus var. lobbii,Lupinus lepidus var. lobbii,VASCULAR PLANTS,VASCULAR PLANTS,NA
Lupinus littoralis,Dougl.,Seashore Lupine,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Fabales,NA,NA,NA,Fabaceae,Faboideae,Genisteae,Lupinus,littoralis,NA,NA,NA,accepted,77872,Lupinus littoralis,Lupinus littoralis,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Lupinus littoralis,seashore lupine,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_4_GENUS_SPECIES_STRING,genus_species,genus_species,Lupinus littoralis,Lupinus littoralis,VASCULAR PLANTS,VASCULAR PLANTS,NA
Lupinus polyphyllus ssp. polyphyllus,Lindl.,bigleaf lupine,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,NA,NA,Fabales,NA,NA,NA,Fabaceae,Faboideae,Genisteae,Lupinus,polyphyllus,NA,polyphyllus,NA,accepted,61016,Lupinus polyphyllus polyphyllus,Lupinus polyphyllus polyphyllus,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Lupinus polyphyllus,large-leaved lupine,S4,Mar 2001,Yellow,NA,NA,NA,NA,NA,PASS_3_SUBSPECIES_STRING,subspecies,subspecies,polyphyllus,Lupinus polyphyllus polyphyllus,VASCULAR PLANTS,VASCULAR PLANTS,NA
Luzula campestris ssp. campestris,(L.) DC.,field woodrush,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,NA,NA,Poales,NA,NA,NA,Juncaceae,NA,NA,Luzula,campestris,NA,campestris,NA,accepted,241575,Luzula campestris campestris,Luzula campestris,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Luzula campestris,field wood-rush,SNA,Apr 2019,Exotic,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Luzula campestris ssp. campestris,Luzula campestris ssp. campestris,VASCULAR PLANTS,VASCULAR PLANTS,NA
Luzula comosa var. comosa,E. Mey.,Pacific woodrush,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,NA,NA,Poales,NA,NA,NA,Juncaceae,NA,NA,Luzula,comosa,comosa,NA,NA,accepted,81079,Luzula comosa comosa,Luzula comosa comosa,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Luzula comosa,Pacific wood-rush,S5,Mar 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Luzula comosa var. comosa,Luzula comosa var. comosa,VASCULAR PLANTS,VASCULAR PLANTS,NA
Luzula comosa var. laxa,E. Mey.,Pacific woodrush,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,NA,NA,Poales,NA,NA,NA,Juncaceae,NA,NA,Luzula,comosa,laxa,NA,NA,accepted,81080,Luzula comosa laxa,Luzula comosa laxa,NA,NA,Howe_Sound_vascular_plants_reviewed.csv,SRC_VASCULAR_PLANTS,NA,Luzula comosa,Pacific wood-rush,S5,Mar 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Luzula comosa var. laxa,Luzula comosa var. laxa,VASCULAR PLANTS,VASCULAR PLANTS,NA
