scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG,source_file,source_code,linkTaxonID,genus_species,commonName_rankings,provincial_status,Prov Status Review Date,bc_list,national_status,COSEWIC Date,SARA Schedule,SARA_status,SARA Date,match_pass,matched_on_source_field,matched_on_ranking_field,matched_value_source,matched_value_ranking,report_group,report_supergroup,report_detail
Polycauliona rosei,Hasse,NA,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Teloschistales,NA,NA,NA,Teloschistaceae,Xanthorioideae,NA,Polycauliona,rosei,NA,NA,NA,accepted,463838,Polycauliona rosei,Polycauliona rosei,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Polycauliona rosei,NA,S5,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Polycauliona rosei,Polycauliona rosei,LICHENS,LICHENS,NA
Polycauliona verruculifera,(Nyl.) Arup,Ringed Firedot Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Teloschistales,NA,NA,NA,Teloschistaceae,Xanthorioideae,NA,Polycauliona,verruculifera,NA,NA,NA,accepted,463842,Polycauliona verruculifera,Polycauliona verruculifera,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Polycauliona verruculifera,warty firedot,S4,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Polycauliona verruculifera,Polycauliona verruculifera,LICHENS,LICHENS,NA
Porpidia crustulata,(Ach.) Hertel & Knoph,concentric boulder lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecideales,NA,NA,NA,Lecideaceae,NA,NA,Porpidia,crustulata,NA,NA,NA,accepted,182467,Porpidia crustulata,Porpidia crustulata,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Porpidia crustulata,NA,S5,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Porpidia crustulata,Porpidia crustulata,LICHENS,LICHENS,NA
Porpidia flavicunda,(Ach.) Gowan,Orange Boulder Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecideales,NA,NA,NA,Lecideaceae,NA,NA,Porpidia,flavicunda,NA,NA,NA,accepted,463867,Porpidia flavicunda,Porpidia flavicunda,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Porpidia flavicunda,NA,SU,Feb 2020,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Porpidia flavicunda,Porpidia flavicunda,LICHENS,LICHENS,NA
Porpidia macrocarpa,(DC.) Hertel & A.J. Schwab,Big-disk pebble lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecideales,NA,NA,NA,Lecideaceae,NA,NA,Porpidia,macrocarpa,NA,NA,NA,accepted,228666,Porpidia macrocarpa,Porpidia macrocarpa,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Porpidia macrocarpa,NA,SU,Feb 2020,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Porpidia macrocarpa,Porpidia macrocarpa,LICHENS,LICHENS,NA
Protopannaria pezizoides,(Weber) P. M Jörg. & S. Ekman,Brown-gray Moss-shingle Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Pannariaceae,NA,NA,Protopannaria,pezizoides,NA,NA,NA,accepted,463879,Protopannaria pezizoides,Protopannaria pezizoides,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Protopannaria pezizoides,bottlecaps,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Protopannaria pezizoides,Protopannaria pezizoides,LICHENS,LICHENS,NA
Protoparmeliopsis muralis,(Schreb.) M. Choisy,Stonewall Rim Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Lecanoraceae,NA,NA,Protoparmeliopsis,muralis,NA,NA,NA,accepted,632126,Protoparmeliopsis muralis,Protoparmeliopsis muralis,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Protoparmeliopsis muralis,NA,S5,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Protoparmeliopsis muralis,Protoparmeliopsis muralis,LICHENS,LICHENS,NA
Pseudephebe minuscula,(Nyl. ex Arnold) Brodo & D. Hawksw.,coarse rockwool,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Parmeliaceae,Parmelioideae,NA,Pseudephebe,minuscula,NA,NA,NA,accepted,154186,Pseudephebe minuscula,Pseudephebe minuscula,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Pseudephebe minuscula,coarser rockwool,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Pseudephebe minuscula,Pseudephebe minuscula,LICHENS,LICHENS,NA
Pseudephebe pubescens,(L.) Choisy,Fine Rockwool Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Parmeliaceae,Parmelioideae,NA,Pseudephebe,pubescens,NA,NA,NA,accepted,229078,Pseudephebe pubescens,Pseudephebe pubescens,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Pseudephebe pubescens,finer rockwool,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Pseudephebe pubescens,Pseudephebe pubescens,LICHENS,LICHENS,NA
Pseudosagedia chlorotica,(Ach.) Hafellner & Kalb,NA,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Ostropomycetidae,NA,Ostropales,NA,NA,NA,Porinaceae,NA,NA,Pseudosagedia,chlorotica,NA,NA,NA,accepted,229142,Pseudosagedia chlorotica,Pseudosagedia chlorotica,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Pseudosagedia chlorotica,NA,SU,Feb 2020,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Pseudosagedia chlorotica,Pseudosagedia chlorotica,LICHENS,LICHENS,NA
Pseudosolorina saccata,(L.) ach.,NA,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Peltigeraceae,NA,NA,Pseudosolorina,saccata,NA,NA,NA,unknown,1623773,Pseudosolorina saccata,Pseudosolorina saccata,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Pseudosolorina saccata,NA,S4,2019,Yellow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LICHENS,LICHENS,NA
Pseudosolorina spongiosa,(Ach.) Anzi,Fringed Chocolate Chip Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Peltigeraceae,NA,NA,Pseudosolorina,spongiosa,NA,NA,NA,unaccepted,1623775,Pseudosolorina spongiosa,Pseudosolorina spongiosa,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Pseudosolorina spongiosa,blinking owl,S4,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_4_GENUS_SPECIES_STRING,genus_species,genus_species,Pseudosolorina spongiosa,Pseudosolorina spongiosa,LICHENS,LICHENS,NA
Psoroma hypnorum,(Vahl) Gray,Green Moss-shingle Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Pannariaceae,NA,NA,Psoroma,hypnorum,NA,NA,NA,accepted,229263,Psoroma hypnorum,Psoroma hypnorum,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Psoroma hypnorum,moss tarts,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Psoroma hypnorum,Psoroma hypnorum,LICHENS,LICHENS,NA
Psoroma tenue var. boreale,Henssen,Tundra Moss-shingle Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Pannariaceae,NA,NA,Psoroma,tenue,boreale,NA,NA,accepted,463909,Psoroma tenue boreale,Psoroma tenue,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Psoroma tenue,tundra tarts,S4S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Psoroma tenue var. boreale,Psoroma tenue var. boreale,LICHENS,LICHENS,NA
Punctelia stictica,(Duby) Krog,blue-shift speckleback,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Parmeliaceae,Parmelioideae,NA,Punctelia,stictica,NA,NA,NA,accepted,117879,Punctelia stictica,Punctelia stictica,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Punctelia stictica,blue-shift speckleback,S4,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Punctelia stictica,Punctelia stictica,LICHENS,LICHENS,NA
Ramalina farinacea,(L.) Ach.,Farinose Cartilage Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Ramalinaceae,NA,NA,Ramalina,farinacea,NA,NA,NA,accepted,54758,Ramalina farinacea,Ramalina farinacea,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Ramalina farinacea,hyphenated ribbon,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Ramalina farinacea,Ramalina farinacea,LICHENS,LICHENS,NA
Ramularia rubella,(Bonord.) Nannf.,NA,Fungi,Ascomycota,Pezizomycotina,NA,Dothideomycetes,Dothideomycetidae,NA,Mycosphaerellales,NA,NA,NA,Mycosphaerellaceae,NA,NA,Ramularia,rubella,NA,NA,NA,accepted,384093,Ramularia rubella,Ramularia rubella,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Ramularia rubella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LICHENS,LICHENS,NA
Rehmia cinereovirens,(Rehm) Höhn.,NA,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Rhizocarpales,NA,NA,NA,Rhizocarpaceae,NA,NA,Rehmia,cinereovirens,NA,NA,NA,accepted,1648956,Rehmia cinereovirens,Rehmia cinereovirens,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Rehmia cinereovirens,NA,SU,Apr 2025,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Rehmia cinereovirens,Rehmia cinereovirens,LICHENS,LICHENS,NA
Rehmia reducta,Rehm,NA,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Rhizocarpales,NA,NA,NA,Rhizocarpaceae,NA,NA,Rehmia,reducta,NA,NA,NA,accepted,1648962,Rehmia reducta,Rehmia reducta,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Rehmia reducta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LICHENS,LICHENS,NA
Rhizocarpon badioatrum,(Flörke ex Spreng.) Th. Fr.,NA,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Rhizocarpales,NA,NA,NA,Rhizocarpaceae,NA,NA,Rhizocarpon,badioatrum,NA,NA,NA,accepted,229938,Rhizocarpon badioatrum,Rhizocarpon badioatrum,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Rhizocarpon badioatrum,NA,S5,Apr 2023,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Rhizocarpon badioatrum,Rhizocarpon badioatrum,LICHENS,LICHENS,NA
Rhizocarpon geographicum,(L.) DC.,yellow map lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Rhizocarpales,NA,NA,NA,Rhizocarpaceae,NA,NA,Rhizocarpon,geographicum,NA,NA,NA,accepted,119888,Rhizocarpon geographicum,Rhizocarpon geographicum,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Rhizocarpon geographicum,NA,S5,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Rhizocarpon geographicum,Rhizocarpon geographicum,LICHENS,LICHENS,NA
Rhizocarpon lecanorinum,Anders,Crescent Map Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Rhizocarpales,NA,NA,NA,Rhizocarpaceae,NA,NA,Rhizocarpon,lecanorinum,NA,NA,NA,accepted,229961,Rhizocarpon lecanorinum,Rhizocarpon lecanorinum,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Rhizocarpon lecanorinum,NA,S5,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Rhizocarpon lecanorinum,Rhizocarpon lecanorinum,LICHENS,LICHENS,NA
Rhizocarpon macrosporum,Räsänen,lemon map lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Rhizocarpales,NA,NA,NA,Rhizocarpaceae,NA,NA,Rhizocarpon,macrosporum,NA,NA,NA,accepted,229963,Rhizocarpon macrosporum,Rhizocarpon macrosporum,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Rhizocarpon macrosporum,NA,S5,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Rhizocarpon macrosporum,Rhizocarpon macrosporum,LICHENS,LICHENS,NA
Rhizocarpon riparium,Räsänen,NA,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Rhizocarpales,NA,NA,NA,Rhizocarpaceae,NA,NA,Rhizocarpon,riparium,NA,NA,NA,accepted,229977,Rhizocarpon riparium,Rhizocarpon riparium,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Rhizocarpon riparium,NA,SU,Feb 2020,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Rhizocarpon riparium,Rhizocarpon riparium,LICHENS,LICHENS,NA
Rimularia actinostoma,Coppins & Fryday,NA,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Ostropomycetidae,NA,Trapeliales,NA,NA,NA,Trapeliaceae,NA,NA,Rimularia,actinostoma,NA,NA,NA,accepted,532211,Rimularia actinostoma,Rimularia actinostoma,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Rimularia actinostoma,NA,SU,Feb 2020,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Rimularia actinostoma,Rimularia actinostoma,LICHENS,LICHENS,NA
Rinodina disjuncta,Sheard & Tønsberg,NA,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Caliciales,NA,NA,NA,Physciaceae,NA,NA,Rinodina,disjuncta,NA,NA,NA,accepted,230226,Rinodina disjuncta,Rinodina disjuncta,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Rinodina disjuncta,NA,S5,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Rinodina disjuncta,Rinodina disjuncta,LICHENS,LICHENS,NA
Rinodina efflorescens,Malme,Greenish-brown Pepper-spore Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Caliciales,NA,NA,NA,Physciaceae,NA,NA,Rinodina,efflorescens,NA,NA,NA,accepted,230227,Rinodina efflorescens,Rinodina efflorescens,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Rinodina efflorescens,NA,S5,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Rinodina efflorescens,Rinodina efflorescens,LICHENS,LICHENS,NA
Rinodina laevigata,(Ach.) Malme,NA,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Caliciales,NA,NA,NA,Physciaceae,NA,NA,Rinodina,laevigata,NA,NA,NA,accepted,123456,Rinodina laevigata,Rinodina laevigata,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Rinodina laevigata,NA,S5,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Rinodina laevigata,Rinodina laevigata,LICHENS,LICHENS,NA
Rinodina stictica,Sheard & Tønsberg,NA,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Caliciales,NA,NA,NA,Physciaceae,NA,NA,Rinodina,stictica,NA,NA,NA,accepted,230277,Rinodina stictica,Rinodina stictica,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Rinodina stictica,NA,S5,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Rinodina stictica,Rinodina stictica,LICHENS,LICHENS,NA
Rinodina subpariata,(Nyl.) Zahlbr.,NA,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Caliciales,NA,NA,NA,Physciaceae,NA,NA,Rinodina,subpariata,NA,NA,NA,accepted,1039737,Rinodina subpariata,Rinodina subpariata,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Rinodina subpariata,NA,S5,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_4_GENUS_SPECIES_STRING,genus_species,genus_species,Rinodina subpariata,Rinodina subpariata,LICHENS,LICHENS,NA
Rusavskia elegans,(Link) S.Y. Kondr. & Kärnefelt,Elegant Sunburst Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Teloschistales,NA,NA,NA,Teloschistaceae,Xanthorioideae,NA,Rusavskia,elegans,NA,NA,NA,accepted,532267,Rusavskia elegans,Rusavskia elegans,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Rusavskia elegans,elegant sunburst,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Rusavskia elegans,Rusavskia elegans,LICHENS,LICHENS,NA
Schaereria corticola,Muhr & Tønsberg,NA,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Ostropomycetidae,NA,Sarrameanales,NA,NA,NA,Schaereriaceae,NA,NA,Schaereria,corticola,NA,NA,NA,accepted,174999,Schaereria corticola,Schaereria corticola,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Schaereria corticola,NA,S5,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Schaereria corticola,Schaereria corticola,LICHENS,LICHENS,NA
Sclerophora peronella,(Ach.) Tibell,Frosted Glass-whiskers Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lichinomycetes,NA,NA,Coniocybales,NA,NA,NA,Coniocybaceae,NA,NA,Sclerophora,peronella,NA,NA,NA,accepted,230637,Sclerophora peronella,Sclerophora peronella,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Sclerophora peronella,frosted glass-whiskers,S1,May 2002,Red,Data Deficient,Nov 2014,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Sclerophora peronella,Sclerophora peronella,LICHENS,LICHENS,NA
Scoliciosporum chlorococcum,(Stenh.) V?zda,City Dot Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Scoliciosporaceae,NA,NA,Scoliciosporum,chlorococcum,NA,NA,NA,accepted,230642,Scoliciosporum chlorococcum,Scoliciosporum chlorococcum,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Scoliciosporum chlorococcum,NA,S5,Apr 2023,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Scoliciosporum chlorococcum,Scoliciosporum chlorococcum,LICHENS,LICHENS,NA
Scytinium californicum,Tuck.,midlife vinyl,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Collemataceae,NA,NA,Scytinium,californicum,NA,NA,NA,accepted,532297,Scytinium californicum,Scytinium californicum,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Scytinium californicum,midlife vinyl,S3S4,Apr 2025,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Scytinium californicum,Scytinium californicum,LICHENS,LICHENS,NA
Scytinium gelatinosum,(With.) J.R. Laundon,Rose-petalled Jellyskin Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Collemataceae,NA,NA,Scytinium,gelatinosum,NA,NA,NA,accepted,526716,Scytinium gelatinosum,Scytinium gelatinosum,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Scytinium gelatinosum,rose-petalled vinyl,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Scytinium gelatinosum,Scytinium gelatinosum,LICHENS,LICHENS,NA
Scytinium lichenoides,(L.) Otálora,Tattered Jellyskin Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Collemataceae,NA,NA,Scytinium,lichenoides,NA,NA,NA,accepted,526717,Scytinium lichenoides,Scytinium lichenoides,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Scytinium lichenoides,tattered vinyl,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Scytinium lichenoides,Scytinium lichenoides,LICHENS,LICHENS,NA
Scytinium palmatum,(Huds.) Mont.,Antlered Jellyskin Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Collemataceae,NA,NA,Scytinium,palmatum,NA,NA,NA,unaccepted,532308,Scytinium palmatum,Scytinium palmatum,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Scytinium palmatum,antlered vinyl,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Scytinium palmatum,Scytinium palmatum,LICHENS,LICHENS,NA
Scytinium polycarpum,(Hoffm.) Otálora,Peacock Vinyl Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Collemataceae,NA,NA,Scytinium,polycarpum,NA,NA,NA,accepted,532312,Scytinium polycarpum,Scytinium polycarpum,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Scytinium polycarpum,peacock vinyl,S4,Mar 2018,Yellow,Special Concern,May 2011,1,Special Concern,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Scytinium polycarpum,Scytinium polycarpum,LICHENS,LICHENS,NA
Solorina crocea,(L.) Ach.,Chocolate Chip Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Peltigeraceae,NA,NA,Solorina,crocea,NA,NA,NA,accepted,231135,Solorina crocea,Solorina crocea,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Solorina crocea,chocolate chip,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Solorina crocea,Solorina crocea,LICHENS,LICHENS,NA
Sphaerophorus globosus,(Hudson) Vain.,Globe Ball Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Sphaerophoraceae,NA,NA,Sphaerophorus,globosus,NA,NA,NA,accepted,55241,Sphaerophorus globosus,Sphaerophorus globosus,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Sphaerophorus globosus,arctic coral,S4,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Sphaerophorus globosus,Sphaerophorus globosus,LICHENS,LICHENS,NA
Sphaerophorus tuckermanii,Räsänen,Tuckerman's Coral Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Sphaerophoraceae,NA,NA,Sphaerophorus,tuckermanii,NA,NA,NA,accepted,123231,Sphaerophorus tuckermanii,Sphaerophorus tuckermanii,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Sphaerophorus tuckermanii,fragmenting coral,S4S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Sphaerophorus tuckermanii,Sphaerophorus tuckermanii,LICHENS,LICHENS,NA
Sphaerophorus venerabilis,"Wedin, Högnabba & Goward",Ancient Coral Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Sphaerophoraceae,NA,NA,Sphaerophorus,venerabilis,NA,NA,NA,accepted,155226,Sphaerophorus venerabilis,Sphaerophorus venerabilis,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Sphaerophorus venerabilis,oldgrowth coral,S4,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Sphaerophorus venerabilis,Sphaerophorus venerabilis,LICHENS,LICHENS,NA
