scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG,source_file,source_code,linkTaxonID,genus_species,commonName_rankings,provincial_status,Prov Status Review Date,bc_list,national_status,COSEWIC Date,SARA Schedule,SARA_status,SARA Date,match_pass,matched_on_source_field,matched_on_ranking_field,matched_value_source,matched_value_ranking,report_group,report_supergroup,report_detail
Protohydnum sucinum,(Schwein.) Lloyd,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Auriculariales,NA,NA,NA,NA,NA,NA,Protohydnum,sucinum,NA,NA,NA,accepted,1640148,Protohydnum sucinum,Protohydnum sucinum,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Protohydnum sucinum,NA,S2S4,Mar 2021,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Protohydnum sucinum,Protohydnum sucinum,MACROFUNGI,MACROFUNGI,NA
Pruinomycena acicula,Schaeff.) P. Kumm,orange bonnet,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Marasmiineae,NA,NA,NA,NA,NA,Pruinomycena,acicula,NA,NA,NA,unaccepted,1657824,Pruinomycena acicula,Pruinomycena acicula,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Pruinomycena acicula,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_4_GENUS_SPECIES_STRING,genus_species,genus_species,Pruinomycena acicula,Pruinomycena acicula,MACROFUNGI,MACROFUNGI,NA
Psathyrella longistriata,(Peck) A.H. Sm.,Ringed brittlestem,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Psathyrellaceae,NA,NA,Psathyrella,longistriata,NA,NA,NA,accepted,118274,Psathyrella longistriata,Psathyrella longistriata,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Psathyrella longistriata,NA,S4S5,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Psathyrella longistriata,Psathyrella longistriata,MACROFUNGI,MACROFUNGI,NA
Psathyrella lutensis,(Romagn.) M.M. Moser,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Psathyrellaceae,NA,NA,Psathyrella,lutensis,NA,NA,NA,accepted,801984,Psathyrella lutensis,Psathyrella lutensis,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Psathyrella lutensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MACROFUNGI,MACROFUNGI,NA
Pseudoarmillariella ectypoides,(Peck) Singer,streaked clitocybe,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Hygrophorineae,NA,NA,Hygrophoraceae,Lichenomphalioideae,Cantharelluleae,Pseudoarmillariella,ectypoides,NA,NA,NA,accepted,351967,Pseudoarmillariella ectypoides,Pseudoarmillariella ectypoides,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Pseudoarmillariella ectypoides,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Pseudoarmillariella ectypoides,Pseudoarmillariella ectypoides,MACROFUNGI,MACROFUNGI,NA
Pseudohydnum gelatinosum,(Scop.) P. Karst,Toothed Jelly Fungus,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Auriculariales,NA,NA,NA,NA,NA,NA,Pseudohydnum,gelatinosum,NA,NA,NA,accepted,54164,Pseudohydnum gelatinosum,Pseudohydnum gelatinosum,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Pseudohydnum gelatinosum,NA,S4S5,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Pseudohydnum gelatinosum,Pseudohydnum gelatinosum,MACROFUNGI,MACROFUNGI,NA
Pseudoinonotus dryadeus,(Pers.) T. Wagner & M. Fisch.,oak bracket,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Hymenochaetales,NA,NA,NA,Hymenochaetaceae,NA,NA,Pseudoinonotus,dryadeus,NA,NA,NA,accepted,787944,Pseudoinonotus dryadeus,Pseudoinonotus dryadeus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Pseudoinonotus dryadeus,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Pseudoinonotus dryadeus,Pseudoinonotus dryadeus,MACROFUNGI,MACROFUNGI,NA
Pseudoplectania nigrella,(Pers.) Fuckel,ebony cup,Fungi,Ascomycota,Pezizomycotina,NA,Pezizomycetes,NA,NA,Pezizales,NA,NA,NA,Sarcosomataceae,NA,NA,Pseudoplectania,nigrella,NA,NA,NA,accepted,351979,Pseudoplectania nigrella,Pseudoplectania nigrella,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Pseudoplectania nigrella,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Pseudoplectania nigrella,Pseudoplectania nigrella,MACROFUNGI,MACROFUNGI,NA
Pseudorhizina californica,(Harkn.) Dissing,NA,Fungi,Ascomycota,Pezizomycotina,NA,Pezizomycetes,NA,NA,Pezizales,NA,NA,NA,Discinaceae,NA,Gyromitreae,Pseudorhizina,californica,NA,NA,NA,accepted,1613977,Pseudorhizina californica,Pseudorhizina californica,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Pseudorhizina californica,NA,S3S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_4_GENUS_SPECIES_STRING,genus_species,genus_species,Pseudorhizina californica,Pseudorhizina californica,MACROFUNGI,MACROFUNGI,NA
Psilocybe baeocystis,Singer & A.H. Sm.,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Hymenogastraceae,NA,NA,Psilocybe,baeocystis,NA,NA,NA,accepted,499647,Psilocybe baeocystis,Psilocybe baeocystis,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Psilocybe baeocystis,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Psilocybe baeocystis,Psilocybe baeocystis,MACROFUNGI,MACROFUNGI,NA
Psilocybe cyanescens,Wakef.,Wavy Cap,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Hymenogastraceae,NA,NA,Psilocybe,cyanescens,NA,NA,NA,accepted,179085,Psilocybe cyanescens,Psilocybe cyanescens,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Psilocybe cyanescens,NA,S4S5,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Psilocybe cyanescens,Psilocybe cyanescens,MACROFUNGI,MACROFUNGI,NA
Psilocybe pelliculosa,(A.H. Sm.) Singer & A.H. Sm.,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Hymenogastraceae,NA,NA,Psilocybe,pelliculosa,NA,NA,NA,accepted,372425,Psilocybe pelliculosa,Psilocybe pelliculosa,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Psilocybe pelliculosa,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Psilocybe pelliculosa,Psilocybe pelliculosa,MACROFUNGI,MACROFUNGI,NA
Psilocybe stuntzii,Guzmán & J.W. Allen,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Hymenogastraceae,NA,NA,Psilocybe,stuntzii,NA,NA,NA,accepted,320923,Psilocybe stuntzii,Psilocybe stuntzii,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Psilocybe stuntzii,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Psilocybe stuntzii,Psilocybe stuntzii,MACROFUNGI,MACROFUNGI,NA
Ptychogaster albus,Corda,Powderpuff Bracket,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Polyporales,NA,NA,NA,Postiaceae,NA,NA,Ptychogaster,albus,NA,NA,NA,accepted,1428994,Ptychogaster albus,Ptychogaster albus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Ptychogaster albus,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_4_GENUS_SPECIES_STRING,genus_species,genus_species,Ptychogaster albus,Ptychogaster albus,MACROFUNGI,MACROFUNGI,NA
Puccinia porphyrogenita,Cummins & Y. Hirats.,NA,Fungi,Basidiomycota,Pucciniomycotina,NA,Pucciniomycetes,NA,NA,Pucciniales,Uredinineae,NA,NA,Pucciniaceae,NA,NA,Puccinia,porphyrogenita,NA,NA,NA,accepted,871570,Puccinia porphyrogenita,Puccinia porphyrogenita,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Puccinia porphyrogenita,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MACROFUNGI,MACROFUNGI,NA
Pycnoporellus alboluteus,(Ellis & Everh.) Kotl. & Pouzar,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Polyporales,NA,NA,NA,Pycnoporellaceae,NA,NA,Pycnoporellus,alboluteus,NA,NA,NA,accepted,335957,Pycnoporellus alboluteus,Pycnoporellus alboluteus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Pycnoporellus alboluteus,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Pycnoporellus alboluteus,Pycnoporellus alboluteus,MACROFUNGI,MACROFUNGI,NA
Pycnoporellus fulgens,(Fr.) Donk.,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Polyporales,NA,NA,NA,Pycnoporellaceae,NA,NA,Pycnoporellus,fulgens,NA,NA,NA,accepted,367273,Pycnoporellus fulgens,Pycnoporellus fulgens,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Pycnoporellus fulgens,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Pycnoporellus fulgens,Pycnoporellus fulgens,MACROFUNGI,MACROFUNGI,NA
Ramaria formosa,(Pers.) Quél.,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Phallomycetidae,NA,Gomphales,NA,NA,NA,Gomphaceae,NA,NA,Ramaria,formosa,NA,NA,NA,accepted,48770,Ramaria formosa,Ramaria formosa,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Ramaria formosa,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Ramaria formosa,Ramaria formosa,MACROFUNGI,MACROFUNGI,NA
Ramaria gelatinosa,(Scop.) Quél.,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Phallomycetidae,NA,Gomphales,NA,NA,NA,Gomphaceae,NA,NA,Ramaria,gelatinosa,NA,NA,NA,accepted,335518,Ramaria gelatinosa,Ramaria gelatinosa,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Ramaria gelatinosa,NA,S4,2021,NA,NA,NA,NA,NA,NA,MANUAL,NA,NA,NA,NA,MACROFUNGI,MACROFUNGI,NA
Ramaria leptoformosa,Marr & D.E. Stuntz,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Phallomycetidae,NA,Gomphales,NA,NA,NA,Gomphaceae,NA,NA,Ramaria,leptoformosa,NA,NA,NA,accepted,500135,Ramaria leptoformosa,Ramaria leptoformosa,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Ramaria leptoformosa,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Ramaria leptoformosa,Ramaria leptoformosa,MACROFUNGI,MACROFUNGI,NA
Ramaria rasilispora,Marr & D.E. Stuntz,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Phallomycetidae,NA,Gomphales,NA,NA,NA,Gomphaceae,NA,NA,Ramaria,rasilispora,NA,NA,NA,accepted,179764,Ramaria rasilispora,Ramaria rasilispora,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Ramaria rasilispora,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Ramaria rasilispora,Ramaria rasilispora,MACROFUNGI,MACROFUNGI,NA
Ramaria rubella,(Schaeff.) R.H. Petersen,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Phallomycetidae,NA,Gomphales,NA,NA,NA,Gomphaceae,NA,NA,Ramaria,rubella,NA,NA,NA,accepted,236825,Ramaria rubella,Ramaria rubella,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Ramaria rubella,NA,S3S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Ramaria rubella,Ramaria rubella,MACROFUNGI,MACROFUNGI,NA
Ramaria stricta,(Pers. per Fr.) Quel.,Upright Coral Fungus,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Phallomycetidae,NA,Gomphales,NA,NA,NA,Gomphaceae,NA,NA,Ramaria,stricta,NA,NA,NA,accepted,54228,Ramaria stricta,Ramaria stricta,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Ramaria stricta,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Ramaria stricta,Ramaria stricta,MACROFUNGI,MACROFUNGI,NA
Ramariopsis kunzei,(Fr.) Corner,white coral fungus,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Clavariineae,NA,NA,Clavariaceae,NA,NA,Ramariopsis,kunzei,NA,NA,NA,accepted,55274,Ramariopsis kunzei,Ramariopsis kunzei,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Ramariopsis kunzei,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Ramariopsis kunzei,Ramariopsis kunzei,MACROFUNGI,MACROFUNGI,NA
Remispora maritima,Linder,NA,Fungi,Ascomycota,Pezizomycotina,NA,Sordariomycetes,Hypocreomycetidae,NA,Microascales,NA,NA,NA,Halosphaeriaceae,NA,NA,Remispora,maritima,NA,NA,NA,accepted,1303519,Remispora maritima,Remispora maritima,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Remispora maritima,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MACROFUNGI,MACROFUNGI,NA
Remispora stellata,Kohlm.,NA,Fungi,Ascomycota,Pezizomycotina,NA,Sordariomycetes,Hypocreomycetidae,NA,Microascales,NA,NA,NA,Halosphaeriaceae,NA,NA,Remispora,stellata,NA,NA,NA,accepted,1303525,Remispora stellata,Remispora stellata,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Remispora stellata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MACROFUNGI,MACROFUNGI,NA
Rhizochaete sulphurina,(P. Karst.) K.H. Larss.,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Polyporales,NA,NA,NA,Phanerochaetaceae,NA,NA,Rhizochaete,sulphurina,NA,NA,NA,accepted,1047440,Rhizochaete sulphurina,Rhizochaete sulphurina,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Rhizochaete sulphurina,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Rhizochaete sulphurina,Rhizochaete sulphurina,MACROFUNGI,MACROFUNGI,NA
Rhodocollybia butyracea,(Bull.) Lennox,Buttery Collybia,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Marasmiineae,NA,NA,Omphalotaceae,NA,NA,Rhodocollybia,butyracea,NA,NA,NA,accepted,118166,Rhodocollybia butyracea,Rhodocollybia butyracea,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Rhodocollybia butyracea,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Rhodocollybia butyracea,Rhodocollybia butyracea,MACROFUNGI,MACROFUNGI,NA
Rhodocollybia maculata,(Alb. & Schwein.) Singer,Spotted Collybia,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Marasmiineae,NA,NA,Omphalotaceae,NA,NA,Rhodocollybia,maculata,NA,NA,NA,accepted,118168,Rhodocollybia maculata,Rhodocollybia maculata,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Rhodocollybia maculata,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Rhodocollybia maculata,Rhodocollybia maculata,MACROFUNGI,MACROFUNGI,NA
Rhytisma punctatum,(Pers) Fr.,Speckled Tar Spot,Fungi,Ascomycota,Pezizomycotina,NA,Leotiomycetes,NA,NA,Rhytismatales,NA,NA,NA,Rhytismataceae,NA,NA,Rhytisma,punctatum,NA,NA,NA,accepted,333838,Rhytisma punctatum,Rhytisma punctatum,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Rhytisma punctatum,NA,S4S5,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Rhytisma punctatum,Rhytisma punctatum,MACROFUNGI,MACROFUNGI,NA
Rickenella fibula,(Bull.) Raithelh.,Orange Moss Navel,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Hymenochaetales,NA,NA,NA,Rickenellaceae,NA,NA,Rickenella,fibula,NA,NA,NA,accepted,118170,Rickenella fibula,Rickenella fibula,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Rickenella fibula,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Rickenella fibula,Rickenella fibula,MACROFUNGI,MACROFUNGI,NA
Rigidoporus corticola,(Fr.) Pouzar,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Hymenochaetales,NA,NA,NA,Rigidoporaceae,NA,NA,Rigidoporus,corticola,NA,NA,NA,accepted,1149664,Rigidoporus corticola,Rigidoporus corticola,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Rigidoporus corticola,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_4_GENUS_SPECIES_STRING,genus_species,genus_species,Rigidoporus corticola,Rigidoporus corticola,MACROFUNGI,MACROFUNGI,NA
Rimbachia bryophila,(Pers.) Redhead,veined mossear,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Tricholomatineae,NA,NA,NA,NA,NA,Rimbachia,bryophila,NA,NA,NA,accepted,118173,Rimbachia bryophila,Rimbachia bryophila,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Rimbachia bryophila,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Rimbachia bryophila,Rimbachia bryophila,MACROFUNGI,MACROFUNGI,NA
Roridomyces roridus,(Fr.) Rexer,Dripping Bonnet,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Marasmiineae,NA,NA,Mycenaceae,NA,NA,Roridomyces,roridus,NA,NA,NA,accepted,179021,Roridomyces roridus,Roridomyces roridus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Roridomyces roridus,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Roridomyces roridus,Roridomyces roridus,MACROFUNGI,MACROFUNGI,NA
Rossmanomyces pyrolae,(G.W. Martin) T. Lumbsch & D. Hawksw.,wintergreen rust,Fungi,Basidiomycota,Pucciniomycotina,NA,Pucciniomycetes,NA,NA,Pucciniales,Melampsorineae,NA,NA,Coleosporiaceae,NA,NA,Rossmanomyces,pyrolae,NA,NA,NA,accepted,1151233,Rossmanomyces pyrolae,Rossmanomyces pyrolae,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Rossmanomyces pyrolae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MACROFUNGI,MACROFUNGI,NA
Rugosporella atrovinosa,(Boud.) Höhn.,NA,Fungi,Ascomycota,Pezizomycotina,NA,Pezizomycetes,NA,NA,Pezizales,NA,NA,NA,Pezizaceae,NA,NA,Rugosporella,atrovinosa,NA,NA,NA,accepted,1557224,Rugosporella atrovinosa,Rugosporella atrovinosa,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Rugosporella atrovinosa,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Rugosporella atrovinosa,Rugosporella atrovinosa,MACROFUNGI,MACROFUNGI,NA
Russula adusta,(Pers.) Fr.,Blackening Russula,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Russulales,NA,NA,NA,Russulaceae,NA,NA,Russula,adusta,NA,NA,NA,accepted,194408,Russula adusta,Russula adusta,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Russula adusta,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Russula adusta,Russula adusta,MACROFUNGI,MACROFUNGI,NA
Russula atropurpurea,Krombh.,Purple Brittlegill,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Russulales,NA,NA,NA,Russulaceae,NA,NA,Russula,atropurpurea,NA,NA,NA,accepted,210270,Russula atropurpurea,Russula atropurpurea,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Russula atropurpurea,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Russula atropurpurea,Russula atropurpurea,MACROFUNGI,MACROFUNGI,NA
Russula betularum,Hora,Birch Brittlegill,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Russulales,NA,NA,NA,Russulaceae,NA,NA,Russula,betularum,NA,NA,NA,accepted,49448,Russula betularum,Russula betularum,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Russula betularum,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Russula betularum,Russula betularum,MACROFUNGI,MACROFUNGI,NA
Russula brevipes,Peck,Short-stemmed Russula,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Russulales,NA,NA,NA,Russulaceae,NA,NA,Russula,brevipes,NA,NA,NA,accepted,118179,Russula brevipes,Russula brevipes,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Russula brevipes,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Russula brevipes,Russula brevipes,MACROFUNGI,MACROFUNGI,NA
Russula cascadensis,Shaffer,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Russulales,NA,NA,NA,Russulaceae,NA,NA,Russula,cascadensis,NA,NA,NA,accepted,343660,Russula cascadensis,Russula cascadensis,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Russula cascadensis,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Russula cascadensis,Russula cascadensis,MACROFUNGI,MACROFUNGI,NA
Russula cavipes,Britzelm.,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Russulales,NA,NA,NA,Russulaceae,NA,NA,Russula,cavipes,NA,NA,NA,accepted,556952,Russula cavipes,Russula cavipes,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Russula cavipes,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Russula cavipes,Russula cavipes,MACROFUNGI,MACROFUNGI,NA
Russula cessans,A. Pearson,tardy brittlegill,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Russulales,NA,NA,NA,Russulaceae,NA,NA,Russula,cessans,NA,NA,NA,accepted,517781,Russula cessans,Russula cessans,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Russula cessans,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Russula cessans,Russula cessans,MACROFUNGI,MACROFUNGI,NA
Russula crassotunicata,Singer,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Russulales,NA,NA,NA,Russulaceae,NA,NA,Russula,crassotunicata,NA,NA,NA,accepted,499713,Russula crassotunicata,Russula crassotunicata,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Russula crassotunicata,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Russula crassotunicata,Russula crassotunicata,MACROFUNGI,MACROFUNGI,NA
