"","observed_on","user_login","user_name","created_at","quality_grade","url","captive_cultivated","latitude","longitude","positional_accuracy","private_latitude","private_longitude","public_positional_accuracy","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","scientific_name","common_name","taxon_id","taxon_kingdom_name","taxon_phylum_name","taxon_subphylum_name","taxon_superclass_name","taxon_class_name","taxon_subclass_name","taxon_superorder_name","taxon_order_name","taxon_suborder_name","taxon_superfamily_name","taxon_family_name","taxon_subfamily_name","taxon_supertribe_name","taxon_tribe_name","taxon_subtribe_name","taxon_genus_name","taxon_genushybrid_name","taxon_species_name","taxon_hybrid_name","taxon_subspecies_name","taxon_variety_name","taxon_form_name","""Taxon"""
"231",2016-03-22,"chlorophilia","Andrew Simon","2016-03-24 01:14:43 UTC","needs_id","http://www.inaturalist.org/observations/2822839","false",48.927079,-123.466244,174,NA,NA,174,"","","false","","Lilium","true lilies",48928,"Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida","",NA,"Liliales","",NA,"Liliaceae","Lilioideae",NA,"Lilieae","","Lilium",NA,"","","","","","Taxon"
"232",2016-03-24,"galianotwins","","2016-03-24 19:24:15 UTC","research","http://www.inaturalist.org/observations/2825553","false",48.944129,-123.463068,87,NA,NA,87,"","","false","","Rumex occidentalis","western dock",61086,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Caryophyllales","",NA,"Polygonaceae","Polygonoideae",NA,"Rumiceae","","Rumex",NA,"Rumex occidentalis","","","","","Taxon"
"233",2016-03-28,"chlorophilia","Andrew Simon","2016-03-28 19:38:20 UTC","research","http://www.inaturalist.org/observations/2843467","false",48.868951,-123.346027,125,NA,NA,125,"","","false","","Erodium cicutarium","Redstem Stork's-bill",47687,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Geraniales","",NA,"Geraniaceae","",NA,"","","Erodium",NA,"Erodium cicutarium","","","","","Taxon"
"234",2016-04-01,"chlorophilia","Andrew Simon","2016-04-02 06:52:07 UTC","research","http://www.inaturalist.org/observations/2865591","false",48.983402,-123.55613,43,NA,NA,43,"","open","false","","Drosera rotundifolia","round-leaved sundew",52658,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Caryophyllales","",NA,"Droseraceae","",NA,"","","Drosera",NA,"Drosera rotundifolia","","","","","Taxon"
"235",2014-05-17,"nomadkris","Nomadkris","2016-04-06 00:30:28 UTC","research","http://www.inaturalist.org/observations/2886601","false",49.012992,-123.576128,87,NA,NA,87,"","","false","","Rosa nutkana","Nootka rose",78883,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Rosales","",NA,"Rosaceae","Rosoideae",NA,"Roseae","","Rosa",NA,"Rosa nutkana","","","","","Taxon"
"236",2014-05-17,"nomadkris","Nomadkris","2016-04-06 01:53:30 UTC","research","http://www.inaturalist.org/observations/2886969","false",49.011097,-123.573651,NA,NA,NA,NA,"","","false","","Rubus ursinus","trailing blackberry",53445,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Rosales","",NA,"Rosaceae","Rosoideae",NA,"Rubeae","","Rubus",NA,"Rubus ursinus","","","","","Taxon"
"237",2016-04-03,"chlorophilia","Andrew Simon","2016-04-06 17:57:09 UTC","needs_id","http://www.inaturalist.org/observations/2889773","false",48.868283,-123.342605,174,NA,NA,174,"","","false","","Lathyrus","sweet peas and vetchlings",50321,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Fabales","",NA,"Fabaceae","Faboideae",NA,"Fabeae","","Lathyrus",NA,"","","","","","Taxon"
"238",2016-04-05,"galianotwins","","2016-04-06 18:05:49 UTC","research","http://www.inaturalist.org/observations/2889817","false",48.872212,-123.334579,697,NA,NA,697,"","","false","","Viola sempervirens","Redwood Violet",55342,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Malpighiales","",NA,"Violaceae","",NA,"","","Viola",NA,"Viola sempervirens","","","","","Taxon"
"239",2016-04-03,"chlorophilia","Andrew Simon","2016-04-06 18:29:55 UTC","research","http://www.inaturalist.org/observations/2890034","false",48.868125,-123.342905,174,NA,NA,174,"","","false","","Luzula comosa laxa","",81080,"Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida","",NA,"Poales","",NA,"Juncaceae","",NA,"","","Luzula",NA,"Luzula comosa","","","Luzula comosa laxa","","Taxon"
"240",2016-04-15,"galianotwins","","2016-04-15 23:08:53 UTC","research","http://www.inaturalist.org/observations/2942494","false",48.871738,-123.311491,349,NA,NA,349,"","","false","","Hyacinthoides hispanica","Spanish Bluebell",57635,"Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida","",NA,"Asparagales","",NA,"Asparagaceae","Scilloideae",NA,"","","Hyacinthoides",NA,"Hyacinthoides hispanica","","","","","Taxon"
"241",2016-04-12,"marlinfish13","","2016-04-17 02:37:04 UTC","research","http://www.inaturalist.org/observations/2954039","false",48.8635416667,-123.313225,NA,NA,NA,NA,"","","false","","Claytonia exigua","Pale Springbeauty",57233,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Caryophyllales","",NA,"Montiaceae","",NA,"","","Claytonia",NA,"Claytonia exigua","","","","","Taxon"
"242",2016-04-02,"chlorophilia","Andrew Simon","2016-04-19 19:04:07 UTC","research","http://www.inaturalist.org/observations/2975285","false",48.863621,-123.350823,10,NA,NA,10,"","","false","","Veronica filiformis","Slender speedwell",55825,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Lamiales","",NA,"Plantaginaceae","",NA,"Veroniceae","","Veronica",NA,"Veronica filiformis","","","","","Taxon"
"243",2016-04-02,"chlorophilia","Andrew Simon","2016-04-19 19:10:28 UTC","casual","http://www.inaturalist.org/observations/2975342","true",48.86358,-123.350791,21,NA,NA,21,"","","false","","Hyacinthoides","Bluebells",56095,"Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida","",NA,"Asparagales","",NA,"Asparagaceae","Scilloideae",NA,"","","Hyacinthoides",NA,"","","","","","Taxon"
"244",2016-04-02,"chlorophilia","Andrew Simon","2016-04-19 19:11:52 UTC","casual","http://www.inaturalist.org/observations/2975346","true",48.863283,-123.350372,10,NA,NA,10,"","","false","","Angelica archangelica","Garden angelica",62336,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Apiales","",NA,"Apiaceae","Apioideae",NA,"Selineae","","Angelica",NA,"Angelica archangelica","","","","","Taxon"
"245",2016-04-02,"chlorophilia","Andrew Simon","2016-04-19 19:14:45 UTC","casual","http://www.inaturalist.org/observations/2975357","true",48.863516,-123.350683,21,NA,NA,21,"","","false","","Picea abies","Norway spruce",63567,"Plantae","Tracheophyta","",NA,"Pinopsida","",NA,"Pinales","",NA,"Pinaceae","",NA,"","","Picea",NA,"Picea abies","","","","","Taxon"
"246",2016-04-23,"chlorophilia","Andrew Simon","2016-04-25 04:44:47 UTC","needs_id","http://www.inaturalist.org/observations/3027336","false",48.866764,-123.33606,99,NA,NA,99,"","","false","","Bromus","bromes",52701,"Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida","",NA,"Poales","",NA,"Poaceae","Pooideae",NA,"Bromeae","","Bromus",NA,"","","","","","Taxon"
"247",2016-04-23,"chlorophilia","Andrew Simon","2016-04-25 05:01:00 UTC","research","http://www.inaturalist.org/observations/3027391","false",48.866764,-123.33606,158,NA,NA,158,"","","false","","Anthriscus caucalis","Bur Parsley",52846,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Apiales","",NA,"Apiaceae","Apioideae",NA,"Scandiceae","Scandicinae","Anthriscus",NA,"Anthriscus caucalis","","","","","Taxon"
"248",2016-04-23,"chlorophilia","Andrew Simon","2016-04-25 14:12:22 UTC","research","http://www.inaturalist.org/observations/3028222","false",48.866764,-123.33606,158,NA,NA,158,"","","false","","Arabis eschscholtziana","Eschscholtz's hairy rockcress",75494,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Brassicales","",NA,"Brassicaceae","",NA,"Arabideae","","Arabis",NA,"Arabis eschscholtziana","","","","","Taxon"
"249",2016-04-23,"laurus_nobilis","Lauren Magner","2016-04-27 02:25:19 UTC","research","http://www.inaturalist.org/observations/3040898","false",48.867549,-123.339915,174,NA,NA,174,"","","false","","Agoseris grandiflora leptophylla","",80332,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Asterales","",NA,"Asteraceae","Cichorioideae",NA,"Cichorieae","Microseridinae","Agoseris",NA,"Agoseris grandiflora","","","Agoseris grandiflora leptophylla","","Taxon"
"250",2016-04-23,"laurus_nobilis","Lauren Magner","2016-04-27 02:48:37 UTC","research","http://www.inaturalist.org/observations/3040985","false",48.867549,-123.339915,174,NA,NA,174,"","","false","","Calandrinia menziesii","redmaids",400267,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Caryophyllales","",NA,"Montiaceae","",NA,"","","Calandrinia",NA,"Calandrinia menziesii","","","","","Taxon"
"251",2016-04-23,"laurus_nobilis","Lauren Magner","2016-04-27 04:07:47 UTC","research","http://www.inaturalist.org/observations/3041376","false",48.867718,-123.340087,130,NA,NA,130,"","","false","","Lepidium campestre","field peppergrass",77663,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Brassicales","",NA,"Brassicaceae","",NA,"Lepidieae","","Lepidium",NA,"Lepidium campestre","","","","","Taxon"
"252",2016-04-21,"slrtweedale","","2016-05-02 21:46:04 UTC","research","http://inaturalist.ca/observations/3083409","false",48.89737,-123.33847,NA,NA,NA,NA,"","","false","","Camassia quamash","small camas",62220,"Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida","",NA,"Asparagales","",NA,"Asparagaceae","Agavoideae",NA,"","","Camassia",NA,"Camassia quamash","","","","","Taxon"
"253",2016-05-03,"chlorophilia","Andrew Simon","2016-05-04 02:04:46 UTC","research","http://www.inaturalist.org/observations/3093464","false",48.916814,-123.424101,360,NA,NA,360,"","open","false","","Galium triflorum","fragrant bedstraw",53065,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Gentianales","",NA,"Rubiaceae","Rubioideae",NA,"Rubieae","","Galium",NA,"Galium triflorum","","","","","Taxon"
"254",2016-05-03,"chlorophilia","Andrew Simon","2016-05-04 02:12:54 UTC","needs_id","http://www.inaturalist.org/observations/3093492","false",48.916814,-123.424101,360,NA,NA,360,"","","false","","Osmorhiza berteroi","mountain sweet cicely",53166,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Apiales","",NA,"Apiaceae","Apioideae",NA,"Scandiceae","Scandicinae","Osmorhiza",NA,"Osmorhiza berteroi","","","","","Taxon"
"255",2016-05-03,"chlorophilia","Andrew Simon","2016-05-04 02:26:39 UTC","research","http://www.inaturalist.org/observations/3093575","false",48.916645,-123.424273,261,NA,NA,261,"","","false","","Carex hendersonii","Henderson's Sedge",76048,"Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida","",NA,"Poales","",NA,"Cyperaceae","Cyperoideae",NA,"Cariceae","","Carex",NA,"Carex hendersonii","","","","","Taxon"
"256",2016-05-03,"chlorophilia","Andrew Simon","2016-05-04 04:09:19 UTC","research","http://www.inaturalist.org/observations/3094142","false",48.916645,-123.424273,261,NA,NA,261,"","","false","","Plectritis congesta brachystemon","Pink Plectritis",57787,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Dipsacales","",NA,"Caprifoliaceae","Valerianoideae",NA,"","","Plectritis",NA,"Plectritis congesta","","Plectritis congesta brachystemon","","","Taxon"
"257",2016-05-03,"chlorophilia","Andrew Simon","2016-05-04 06:10:37 UTC","research","http://www.inaturalist.org/observations/3094626","false",48.91625,-123.424959,268,NA,NA,268,"","","false","","Collomia heterophylla","variableleaf collomia",52996,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Ericales","",NA,"Polemoniaceae","",NA,"","","Collomia",NA,"Collomia heterophylla","","","","","Taxon"
"258",2016-05-05,"chlorophilia","Andrew Simon","2016-05-06 19:40:50 UTC","research","http://www.inaturalist.org/observations/3113986","false",48.86952,-123.345909,156,NA,NA,156,"","","false","","Sisymbrium officinale","Hedge mustard",53266,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Brassicales","",NA,"Brassicaceae","",NA,"Sisymbrieae","","Sisymbrium",NA,"Sisymbrium officinale","","","","","Taxon"
"259",2016-05-06,"chlorophilia","Andrew Simon","2016-05-07 03:30:55 UTC","research","http://www.inaturalist.org/observations/3116731","false",48.869263,-123.346317,104,NA,NA,104,"","","false","","Sanicula crassicaulis tripartita","Three-parted Pacific Sanicle",68471,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Apiales","",NA,"Apiaceae","Saniculoideae",NA,"Saniculeae","","Sanicula",NA,"Sanicula crassicaulis","","","Sanicula crassicaulis tripartita","","Taxon"
"260",2016-05-06,"chlorophilia","Andrew Simon","2016-05-07 03:37:57 UTC","research","http://www.inaturalist.org/observations/3116760","false",48.87333,-123.324366,156,NA,NA,156,"","","false","","Capsella bursa-pastoris","shepherd's-purse",56121,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Brassicales","",NA,"Brassicaceae","",NA,"Camelineae","","Capsella",NA,"Capsella bursa-pastoris","","","","","Taxon"
"261",2016-05-06,"chlorophilia","Andrew Simon","2016-05-07 03:41:29 UTC","needs_id","http://www.inaturalist.org/observations/3116776","false",48.87333,-123.324366,156,NA,NA,156,"","","false","","Torilis","hedge parslies",53305,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Apiales","",NA,"Apiaceae","Apioideae",NA,"Scandiceae","Torilidinae","Torilis",NA,"","","","","","Taxon"
"262",2016-05-06,"chlorophilia","Andrew Simon","2016-05-07 03:43:31 UTC","research","http://www.inaturalist.org/observations/3116784","false",48.87333,-123.324366,156,NA,NA,156,"","open","false","","Lepidium heterophyllum","Smith's Cress",77669,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Brassicales","",NA,"Brassicaceae","",NA,"Lepidieae","","Lepidium",NA,"Lepidium heterophyllum","","","","","Taxon"
"263",2016-05-06,"chlorophilia","Andrew Simon","2016-05-07 03:44:53 UTC","research","http://www.inaturalist.org/observations/3116792","false",48.87333,-123.324366,156,NA,NA,156,"","","false","","Veronica serpyllifolia serpyllifolia","",181574,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Lamiales","",NA,"Plantaginaceae","",NA,"Veroniceae","","Veronica",NA,"Veronica serpyllifolia","","Veronica serpyllifolia serpyllifolia","","","Taxon"
"264",2016-05-12,"sunfishmoonlight","Adam Huggins","2016-05-13 14:47:39 UTC","research","http://www.inaturalist.org/observations/3164023","false",48.8742966667,-123.34268,NA,NA,NA,NA,"","","false","","Athyrium filix-femina cyclosorum","western lady fern",61002,"Plantae","Tracheophyta","",NA,"Polypodiopsida","Polypodiidae",NA,"Polypodiales","Aspleniinae",NA,"Athyriaceae","",NA,"","","Athyrium",NA,"Athyrium filix-femina","","Athyrium filix-femina cyclosorum","","","Taxon"
"265",2016-05-14,"laurus_nobilis","Lauren Magner","2016-05-15 18:23:46 UTC","research","http://www.inaturalist.org/observations/3181137","false",48.915974,-123.425474,177,NA,NA,177,"","","false","","Madia exigua","small tarweed",56971,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Asterales","",NA,"Asteraceae","Asteroideae",NA,"Madieae","","Madia",NA,"Madia exigua","","","","","Taxon"
"266",2016-05-14,"laurus_nobilis","Lauren Magner","2016-05-19 15:26:04 UTC","research","http://www.inaturalist.org/observations/3213200","false",48.915988,-123.424981,206,NA,NA,206,"","","false","","Pyrola aphylla","Leafless wintergreen",630966,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Ericales","",NA,"Ericaceae","Monotropoideae",NA,"","","Pyrola",NA,"Pyrola aphylla","","","","","Taxon"
"267",2016-05-14,"laurus_nobilis","Lauren Magner","2016-05-19 19:40:35 UTC","research","http://www.inaturalist.org/observations/3215742","false",48.915945,-123.425367,187,NA,NA,187,"","","false","","Lapsana communis","nipplewort",55981,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Asterales","",NA,"Asteraceae","Cichorioideae",NA,"Cichorieae","Crepidinae","Lapsana",NA,"Lapsana communis","","","","","Taxon"
"268",2016-05-23,"nomadkris","Nomadkris","2016-05-24 03:55:34 UTC","research","http://inaturalist.ca/observations/3287322","false",48.8966283335,-123.4050538391,8256,NA,NA,8256,"","","false","gps","Erythronium revolutum × erythronium oregonum","Hybrid Fawn Lily",888456,"Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida","",NA,"Liliales","",NA,"Liliaceae","Lilioideae",NA,"Lilieae","","Erythronium",NA,"","Erythronium revolutum × Erythronium oregonum","","","","Taxon"
"269",2016-05-24,"laurus_nobilis","Lauren Magner","2016-05-25 02:58:55 UTC","research","http://www.inaturalist.org/observations/3295934","false",48.981011,-123.557911,91,NA,NA,91,"","open","false","","Cornus nuttallii","Pacific Dogwood",76447,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Cornales","",NA,"Cornaceae","",NA,"","","Cornus",NA,"Cornus nuttallii","","","","","Taxon"
"270",2016-05-24,"laurus_nobilis","Lauren Magner","2016-05-25 03:22:14 UTC","research","http://www.inaturalist.org/observations/3296073","false",48.983659,-123.556323,204,NA,NA,204,"","","false","","Carex echinata","star sedge",76035,"Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida","",NA,"Poales","",NA,"Cyperaceae","Cyperoideae",NA,"Cariceae","","Carex",NA,"Carex echinata","","","","","Taxon"
"271",2016-05-24,"laurus_nobilis","Lauren Magner","2016-05-25 03:26:52 UTC","research","http://www.inaturalist.org/observations/3296091","false",48.983659,-123.556323,204,NA,NA,204,"","","false","","Lysimachia thyrsiflora","Tufted Loosestrife",77917,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Ericales","",NA,"Primulaceae","Myrsinoideae",NA,"","","Lysimachia",NA,"Lysimachia thyrsiflora","","","","","Taxon"
"272",2016-05-24,"laurus_nobilis","Lauren Magner","2016-05-25 03:29:07 UTC","research","http://www.inaturalist.org/observations/3296098","false",48.983659,-123.556323,204,NA,NA,204,"","","false","","Cicuta douglasii","Western Water Hemlock",76338,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Apiales","",NA,"Apiaceae","Apioideae",NA,"Oenantheae","","Cicuta",NA,"Cicuta douglasii","","","","","Taxon"
"273",2016-05-24,"laurus_nobilis","Lauren Magner","2016-05-25 03:34:56 UTC","research","http://www.inaturalist.org/observations/3296137","false",48.983659,-123.556323,204,NA,NA,204,"","","false","","Lysimachia europaea arctica","",716948,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Ericales","",NA,"Primulaceae","Myrsinoideae",NA,"","","Lysimachia",NA,"Lysimachia europaea","","Lysimachia europaea arctica","","","Taxon"
"274",2016-05-24,"laurus_nobilis","Lauren Magner","2016-05-25 03:36:14 UTC","research","http://www.inaturalist.org/observations/3296145","false",48.983659,-123.556323,204,NA,NA,204,"","","false","","Struthiopteris spicant","deer fern",774894,"Plantae","Tracheophyta","",NA,"Polypodiopsida","Polypodiidae",NA,"Polypodiales","Aspleniinae",NA,"Blechnaceae","",NA,"","","Struthiopteris",NA,"Struthiopteris spicant","","","","","Taxon"
"275",2016-05-24,"laurus_nobilis","Lauren Magner","2016-05-25 03:41:55 UTC","research","http://www.inaturalist.org/observations/3296183","false",48.983659,-123.556323,204,NA,NA,204,"","","false","","Kalmia microphylla","Western Bog Laurel",67810,"Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","",NA,"Ericales","",NA,"Ericaceae","Ericoideae",NA,"Phyllodoceae","","Kalmia",NA,"Kalmia microphylla","","","","","Taxon"
"276",2016-05-24,"laurus_nobilis","Lauren Magner","2016-05-25 03:45:26 UTC","research","http://www.inaturalist.org/observations/3296238","false",48.983659,-123.556323,204,NA,NA,204,"","open","false","","Eriophorum chamissonis","Russet Cotton-grass",162678,"Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida","",NA,"Poales","",NA,"Cyperaceae","Cyperoideae",NA,"Scirpeae","","Eriophorum",NA,"Eriophorum chamissonis","","","","","Taxon"
