eventDate,institutionCode,datasetName,recordedBy,scientificName,Author,Common Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily
20111029,,,Kent Brothers,Gymnopilus sapineus,(Fr.) Murrill,Scaly rustgill,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Strophariaceae,
20111029,,,Kent Brothers,Gymnopus peronatus,(Bolton) Gray,Wood woolly foot,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Omphalotaceae,
20090516,,,Kent Brothers,Gyromitra esculenta,(Pers.) Fr.,False morel,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,Pezizomycetidae,,Pezizales,,,Discinaceae,
20110514,,,Kent Brothers,Gyromitra esculenta,(Pers.) Fr.,False morel,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,Pezizomycetidae,,Pezizales,,,Discinaceae,
20110514,,,Kent Brothers,Haliaeetus leucocephalus,,Bald eagle,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Accipitridae,Buteoninae
20130504,,,Kent Brothers,Haliaeetus leucocephalus,,Bald eagle,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Accipitridae,Buteoninae
20150502,,,Kent Brothers,Haliaeetus leucocephalus,,Bald eagle,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Accipitridae,Buteoninae
20160521,,,Kent Brothers,Haliaeetus leucocephalus,,Bald eagle,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Accipitridae,Buteoninae
20100417,,,Kent Brothers,Harpaphe haydeniana,,Yellow spotted millipede,Animalia,Arthropoda,Myriapoda,,Diplopoda,,,Polydesmida,,,Xystodesmidae,
20160521,,,Kent Brothers,Harpaphe haydeniana,,Yellow spotted millipede,Animalia,Arthropoda,Myriapoda,,Diplopoda,,,Polydesmida,,,Xystodesmidae,
20170506,,,Kent Brothers,Harpaphe haydeniana,,Yellow spotted millipede,Animalia,Arthropoda,Myriapoda,,Diplopoda,,,Polydesmida,,,Xystodesmidae,
20100417,,,Kent Brothers,Hebeloma crustuliniforme,(Bull.) Quél.,Poison pie,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Strophariaceae,
20100417,,,Kent Brothers,Hedwigia stellata,,,Plantae,Streptophyta,,,Equisetopsida,Bryidae,,Hedwigiales,,,Hedwigiaceae,
20150502,,,Kent Brothers,Helminthosphaeria clavariarum,(Desm.) Fuckel,,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,?,,Trichosphaeriales,,,Helminthosphaeriaceae,
20110514,,,Kent Brothers,Helvella acetabulum,(L.) Quél.,Brown ribbed elfin cup,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,Pezizomycetidae,,Pezizales,,,Helvellaceae,
20111029,,,Kent Brothers,Helvella cf vespertina,N.H. Nguyen & Velling,Western black elfin saddle,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,Pezizomycetidae,,Pezizales,,,Helvellaceae,
20070428,,,Kent Brothers,Heterobasidion annosum,(Fr.) Bref.,Annosus root & butt rot,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,?,,Russulales,,,Bondarzewiaceae,
20110514,,,Kent Brothers,Heterobasidion annosum,(Fr.) Bref.,Annosus root & butt rot,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,?,,Russulales,,,Bondarzewiaceae,
20160521,,,Kent Brothers,Heterobasidion annosum,(Fr.) Bref.,Annosus root & butt rot,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,?,,Russulales,,,Bondarzewiaceae,
20100417,,,Kent Brothers,Heterotextus luteus,(Bres.) McNabb,Golden jelly cone,Fungi,Basidiomycota,Agaricomycotina,,Dacrymycetes,,,Dacrymycetales,,,Dacrymycetaceae,
20120512,,,L.Gallon,Hirundo rustica,,Barn swallow,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,Passeri,,Hirundinidae,
20130504,,,Kent Brothers,Holodiscus discolor,,Oceanspray,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,
20160521,,,Kent Brothers,Holodiscus discolor,,Oceanspray,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Rosanae,Rosales,,,Rosaceae,
20110514,,,Kent Brothers,Homo sapiens,,Human,Animalia,Chordata,Vertebrata,,Mammalia,Eutheria,,Primates,Haplorhini,,Hominidae,
20120512,,,Kent Brothers,Homo sapiens,,Human,Animalia,Chordata,Vertebrata,,Mammalia,Eutheria,,Primates,Haplorhini,,Hominidae,
20130504,,,Kent Brothers,Homo sapiens,,Human,Animalia,Chordata,Vertebrata,,Mammalia,Eutheria,,Primates,Haplorhini,,Hominidae,
20150502,,,Kent Brothers,Homo sapiens,,Human,Animalia,Chordata,Vertebrata,,Mammalia,Eutheria,,Primates,Haplorhini,,Hominidae,
20160521,,,Kent Brothers,Homo sapiens,,Human,Animalia,Chordata,Vertebrata,,Mammalia,Eutheria,,Primates,Haplorhini,,Hominidae,
20111029,,,Kent Brothers,Humaria hemisphaerica,(F.H. Wigg.) Fuckel,,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,Pezizomycetidae,,Pezizales,,,Pyronemataceae,
20150502,,,Kent Brothers,Hydnum repandum,L.,Hedgehog,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,?,,Cantharellales,,,Hydnaceae,
20100417,,,Kent Brothers,Hygrocybe laeta,(Pers.) P. Kumm.,Orange-brown wax cap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Hygrophoraceae,?
20090516,,,Kent Brothers,Hygrocybe miniata,(Fr.) P. Kumm.,Miniature wax cap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Hygrophoraceae,?
20111029,,,Kent Brothers,Hygrophoropsis aurantiaca,(Wulfen) Maire,False chanterelle,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,?,,Hygrophoropsidaceae,
20110514,,,Kent Brothers,Hygrophorus sp,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Hygrophoraceae,?
20110514,,,Kent Brothers,Hyliola regilla,,Pacific tree frog,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,Neobatrachia,,Hylidae,Hylinae
20170506,,,Kent Brothers,Hyliola regilla,,Pacific tree frog,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,Neobatrachia,,Hylidae,Hylinae
20100417,,,Kent Brothers,Hylocomium splendens,,(Stair) Step moss,Plantae,Streptophyta,,,Equisetopsida,Bryidae,,Hypnales,,,Hylocomiaceae,
20110514,,,Kent Brothers,Hylocomium splendens,,(Stair) Step moss,Plantae,Streptophyta,,,Equisetopsida,Bryidae,,Hypnales,,,Hylocomiaceae,
20130504,,,Kent Brothers,Hylocomium splendens,,(Stair) Step moss,Plantae,Streptophyta,,,Equisetopsida,Bryidae,,Hypnales,,,Hylocomiaceae,
20150502,,,Kent Brothers,Hylocomium splendens,,(Stair) Step moss,Plantae,Streptophyta,,,Equisetopsida,Bryidae,,Hypnales,,,Hylocomiaceae,
20160521,,,Kent Brothers,Hylocomium splendens,,(Stair) Step moss,Plantae,Streptophyta,,,Equisetopsida,Bryidae,,Hypnales,,,Hylocomiaceae,
20170506,,,Kent Brothers,Hylocomium splendens,,(Stair) Step moss,Plantae,Streptophyta,,,Equisetopsida,Bryidae,,Hypnales,,,Hylocomiaceae,
20110514,,,Kent Brothers,Hypochaeris glabra,,Smooth cat's-ear,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,
20110514,,,Kent Brothers,Hypochaeris radicata,,Hairy cat's-ear,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,
20150502,,,Kent Brothers,Hypochaeris radicata,,Hairy cat's-ear,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,
20070428,,,Kent Brothers,Hypogymnia enteromorpha,,Beaded/budding tube/bone lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,
20100417,,,Kent Brothers,Hypogymnia enteromorpha,,Beaded/budding tube/bone lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,
20100417,,,Kent Brothers,Hypogymnia imshaugii,Krog,Forked tube/bone lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,
20110514,,,Kent Brothers,Hypogymnia imshaugii,Krog,Forked tube/bone lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,
20090516,,,Kent Brothers,Hypogymnia physodes,(L.) Nyl.,Hooded tube/bone lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,
20100417,,,Kent Brothers,Hypogymnia physodes,(L.) Nyl.,Hooded tube/bone lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,
20110514,,,Kent Brothers,Hypogymnia physodes,(L.) Nyl.,Hooded tube/bone lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,
20100417,,,Kent Brothers,Hypogymnia tubulosa,(Schaer.) Hav.,Powder-headed tube/bone lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,
20110514,,,Kent Brothers,Hypogymnia tubulosa,(Schaer.) Hav.,Powder-headed tube/bone lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,
20111029,,,Kent Brothers,Hypomyces cervinigenus,Rogerson & Simms,,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Hypocreomycetidae,,Hypocreales,,,Hypocreaceae,
20110514,,,Kent Brothers,Hypoxylon cf rubiginosum,(Pers.) Fr.,,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Xylariomycetidae,,Xylariales,,,Xylariaceae,
20090516,,,Kent Brothers,Hypoxylon sp,,,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Xylariomycetidae,,Xylariales,,,Xylariaceae,
20130504,,,Kent Brothers,Ilex aquifolium,,English holly,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Asteranae,Aquifoliales,,,Aquifoliaceae,
20160521,,,Kent Brothers,Ilex aquifolium,,English holly,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Asteranae,Aquifoliales,,,Aquifoliaceae,
20170506,,,Kent Brothers,Ilex aquifolium,,English holly,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Asteranae,Aquifoliales,,,Aquifoliaceae,
20111029,,,Kent Brothers,Inocybe cf lanuginosa,(Bull.) P. Kumm.,Woolly fiber head,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Inocybaceae,
20100417,,,Kent Brothers,Inocybe geophylla,(Bull.) P. Kumm.,White fiber head,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Inocybaceae,
20111029,,,Kent Brothers,Inocybe geophylla,(Bull.) P. Kumm.,White fiber head,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Inocybaceae,
20150502,,,Kent Brothers,Inocybe geophylla,(Bull.) P. Kumm.,White fiber head,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Inocybaceae,
20100417,,,Kent Brothers,Inocybe lanuginosa var. ovatocystis,(Boursier & Kühner) Stangl,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Inocybaceae,
20170506,,,Kent Brothers,Inocybe lanuginosa var. ovatocystis,(Boursier & Kühner) Stangl,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Inocybaceae,
20190504,,,Kent Brothers,Inocybe lanuginosa var. ovatocystis,(Boursier & Kühner) Stangl,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Inocybaceae,
20111029,,,Kent Brothers,Inocybe rimosa,(Bull.) P. Kumm.,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Inocybaceae,
20080503,,,Kent Brothers,Inocybe sp,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Inocybaceae,
20090516,,,Kent Brothers,Inocybe sp,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Inocybaceae,
20110514,,,Kent Brothers,Inocybe sp,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Inocybaceae,
20170506,,,Kent Brothers,Inocybe sp,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Inocybaceae,
20111029,,,Kent Brothers,Inocybe whitei,(Berk. & Broome) Sacc.,Blushing inocybe,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Inocybaceae,
20130504,,,Kent Brothers,Irpex lacteus,(Fr.) Fr.,Milk-white toothed polypore,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,?,,Polyporales,,,Meruliaceae,
20100417,,,Kent Brothers,Isothecium myosuroides,,Cat-tail moss,Plantae,Streptophyta,,,Equisetopsida,Bryidae,,Hypnales,,,Lembophyllaceae,
20130504,,,Kent Brothers,Isothecium myosuroides,,Cat-tail moss,Plantae,Streptophyta,,,Equisetopsida,Bryidae,,Hypnales,,,Lembophyllaceae,
20160521,,,Kent Brothers,Isothecium myosuroides,,Cat-tail moss,Plantae,Streptophyta,,,Equisetopsida,Bryidae,,Hypnales,,,Lembophyllaceae,
20170506,,,Kent Brothers,Isothecium myosuroides,,Cat-tail moss,Plantae,Streptophyta,,,Equisetopsida,Bryidae,,Hypnales,,,Lembophyllaceae,
20110514,,,Kent Brothers,Ixoreus naevius,,Varied thrush,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,Passeri,,Turdidae,
20110514,,,Kent Brothers,Junco hyemalis ssp. oreganus,,Oregon junco,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,Passeri,,Emberizidae,
20100417,,,Kent Brothers,Kindbergia praelonga,,Slender beaked moss,Plantae,Streptophyta,,,Equisetopsida,Bryidae,,Hypnales,,,Brachytheciaceae,
20110514,,,Kent Brothers,Kindbergia praelonga,,Slender beaked moss,Plantae,Streptophyta,,,Equisetopsida,Bryidae,,Hypnales,,,Brachytheciaceae,
20190504,,,Kent Brothers,Kretzschmaria cf deusta,(Hoffm.) P.M.D. Martin,Carbon cushion,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Xylariomycetidae,,Xylariales,,,Xylariaceae,
20111029,,,Kent Brothers,Laccaria amethysteo-occidentalis,G.M. Muell.,Western amethyst laccaria,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Hydnangiaceae,
20150502,,,Kent Brothers,Laccaria amethysteo-occidentalis,G.M. Muell.,Western amethyst laccaria,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Hydnangiaceae,
20090516,,,Kent Brothers,Laccaria laccata,(Scop.) Cooke,Common laccaria,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Hydnangiaceae,
20100417,,,Kent Brothers,Laccaria laccata,(Scop.) Cooke,Common laccaria,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Hydnangiaceae,
20110514,,,Kent Brothers,Laccaria laccata,(Scop.) Cooke,Common laccaria,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Hydnangiaceae,
20111029,,,Kent Brothers,Laccaria laccata,(Scop.) Cooke,Common laccaria,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Hydnangiaceae,
20130504,,,Kent Brothers,Laccaria laccata,(Scop.) Cooke,Common laccaria,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Hydnangiaceae,
20170506,,,Kent Brothers,Laccaria laccata,(Scop.) Cooke,Common laccaria,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Hydnangiaceae,
20110514,,,Kent Brothers,Lachnum virgineum,(Batsch) P. Karst.,Stalked hairy fairy cup,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,Leotiomycetidae,,Helotiales,,,Lachnaceae,
20111029,,,Kent Brothers,Lactarius cf luculentus var. laetus,Hesler & A.H. Smith,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,?,,Russulales,,,Russulaceae,
20111029,,,Kent Brothers,Lanzia luteovirescens,(Roberge ex Desm.) Dumont & Korf,,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,Leotiomycetidae,,Helotiales,,,Rutstroemiaceae,
20130504,,,Kent Brothers,Larus glaucescens,Naumann,Glaucous-winged gull,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Laridae,Larinae
20100417,,,Kent Brothers,Lecanora sp,,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Lecanoraceae,
20110514,,,Kent Brothers,Lecanora sp,,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Lecanoraceae,
20111029,,,Kent Brothers,Lentaria pinicola,(Burt) R.H. Peterson,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Phallomycetidae,,Gomphales,,,Lentariaceae,
20160521,,,Kent Brothers,Lepidozia reptans,,Little hands liverwort,Plantae,Streptophyta,,,Equisetopsida,Marchantiidae,,Jungermanniales,,,Lepidoziaceae,
20111029,,,Kent Brothers,Lepiota magnispora,Murrill,Shaggy-stalked parasol,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Agaricaceae,
20120512,,,D.Thompson,Lepraria incana,(L.) Ach.,Dust lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Stereocaulaceae,
20130504,,,J.Pendray,Lepraria incana,(L.) Ach.,Dust lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Stereocaulaceae,
20090516,,,Kent Brothers,Lepraria incana,(L.) Ach.,Dust lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Stereocaulaceae,
20100417,,,Kent Brothers,Lepraria incana,(L.) Ach.,Dust lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Stereocaulaceae,
20150502,,,Kent Brothers,Lepraria incana,(L.) Ach.,Dust lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Stereocaulaceae,
20110514,,,Kent Brothers,Leptogium palmatum,(Huds.) Mont.,Antlered jellyskin,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Collemataceae,
20100417,,,Kent Brothers,Letharia vulpina,(L.) Hue,Wolf lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,
20100417,,,Kent Brothers,Leucolepis acanthoneuron,,Menzies' tree moss,Plantae,Streptophyta,,,Equisetopsida,Bryidae,,Bryales,,,Mniaceae,
20110514,,,Kent Brothers,Leucolepis acanthoneuron,,Menzies' tree moss,Plantae,Streptophyta,,,Equisetopsida,Bryidae,,Bryales,,,Mniaceae,
20130504,,,Kent Brothers,Leucolepis acanthoneuron,,Menzies' tree moss,Plantae,Streptophyta,,,Equisetopsida,Bryidae,,Bryales,,,Mniaceae,
20160521,,,Kent Brothers,Leucolepis acanthoneuron,,Menzies' tree moss,Plantae,Streptophyta,,,Equisetopsida,Bryidae,,Bryales,,,Mniaceae,
20170506,,,Kent Brothers,Leucolepis acanthoneuron,,Menzies' tree moss,Plantae,Streptophyta,,,Equisetopsida,Bryidae,,Bryales,,,Mniaceae,
20090516,,,Kent Brothers,Lichenomphalia umbellifera,"(L.) Redhead, Lutzoni, Moncalvo & Vilgalys",Lichen agaric,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Hygrophoraceae,Lichenomphalioideae
20110514,,,Kent Brothers,Lichenomphalia umbellifera,"(L.) Redhead, Lutzoni, Moncalvo & Vilgalys",Lichen agaric,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Hygrophoraceae,Lichenomphalioideae
20170506,,,Kent Brothers,Lichenomphalia umbellifera,"(L.) Redhead, Lutzoni, Moncalvo & Vilgalys",Lichen agaric,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Hygrophoraceae,Lichenomphalioideae
20160521,,,Kent Brothers,Linnaea borealis,,Twinflower,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Asteranae,Dipsacales,,,Linnaeaceae,
20110514,,,Kent Brothers,Listera cordata,,Heart-leaved twayblade,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Liclimbere,Asparagales,,,Orchidaceae,
20100417,,,Kent Brothers,Lomatium utriculatum,,Spring gold,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Asteranae,Apiales,,,Apiaceae,
20110514,,,Kent Brothers,Lomatium utriculatum,,Spring gold,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Asteranae,Apiales,,,Apiaceae,
20130504,,,Kent Brothers,Lomatium utriculatum,,Spring gold,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Asteranae,Apiales,,,Apiaceae,
20150502,,,Kent Brothers,Lomatium utriculatum,,Spring gold,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Asteranae,Apiales,,,Apiaceae,
20170506,,,Kent Brothers,Lomatium utriculatum,,Spring gold,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Asteranae,Apiales,,,Apiaceae,
20160521,,,Kent Brothers,Lonicera ciliosa,,Orange honeysuckle,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Asteranae,Dipsacales,,,Caprifoliaceae,
20110514,,,Kent Brothers,Lontra canadensis,,North American river otter,Animalia,Chordata,Vertebrata,,Mammalia,Eutheria,,Carnivora,Caniformia,,Mustelidae,
20110514,,,Kent Brothers,Lophocolea bidentata,,,Plantae,Streptophyta,,,Equisetopsida,Marchantiidae,,Jungermanniales,,,Geocalycaceae,
20160521,,,Kent Brothers,Lophocolea bidentata,,,Plantae,Streptophyta,,,Equisetopsida,Marchantiidae,,Jungermanniales,,,Geocalycaceae,
20170506,,,Kent Brothers,Lophocolea bidentata,,,Plantae,Streptophyta,,,Equisetopsida,Marchantiidae,,Jungermanniales,,,Geocalycaceae,
20100417,,,Kent Brothers,Lupinus bicolor,,Two-colored lupine,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Rosanae,Fabales,,,Fabaceae,
20110514,,,Kent Brothers,Lupinus bicolor,,Two-colored lupine,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Rosanae,Fabales,,,Fabaceae,
20130504,,,Kent Brothers,Lupinus bicolor,,Two-colored lupine,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Rosanae,Fabales,,,Fabaceae,
20100417,,,Kent Brothers,Lychnis coronaria,,Rose campion,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,
20100417,,,Kent Brothers,Lycogala epidendrum,(J.C. Buxb. ex L.) Fr.,Wolf's-milk slime,Amoebozoa,Mycetozoa,,,Myxogastrea,,,Liceales,,,Reticulariaceae,
20170506,,,Kent Brothers,Lycogala epidendrum,(J.C. Buxb. ex L.) Fr.,Wolf's-milk slime,Amoebozoa,Mycetozoa,,,Myxogastrea,,,Liceales,,,Reticulariaceae,
20190504,,,Kent Brothers,Lycoperdon perlatum,Pers.,Gemmed puffball,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Lycoperdaceae,
20100417,,,Kent Brothers,Lyophyllum cf semitale,(Fr.) Kühner ex Kalamees,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Lyophyllaceae,
20111029,,,Kent Brothers,Lyophyllum decastes,(Fr.) Singer,Fried chicken mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Lyophyllaceae,
20130504,,,Kent Brothers,Lysichiton americanus,Hulten & H. St. John,Skunk cabbage,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Liclimbere,Alismatales,,,Araceae,
20130504,,,Kent Brothers,Mahonia aquilifolium,,Tall Oregon grape,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Ranunculanae,Ranunculales,,,Berberidaceae,
20110514,,,Kent Brothers,Mahonia nervosa,(Pursh) Nutt.,(Dull) Oregon grape,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Ranunculanae,Ranunculales,,,Berberidaceae,
20130504,,,Kent Brothers,Mahonia nervosa,(Pursh) Nutt.,(Dull) Oregon grape,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Ranunculanae,Ranunculales,,,Berberidaceae,
20150502,,,Kent Brothers,Mahonia nervosa,(Pursh) Nutt.,(Dull) Oregon grape,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Ranunculanae,Ranunculales,,,Berberidaceae,
20160521,,,Kent Brothers,Mahonia nervosa,(Pursh) Nutt.,(Dull) Oregon grape,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Ranunculanae,Ranunculales,,,Berberidaceae,
20170506,,,Kent Brothers,Mahonia nervosa,(Pursh) Nutt.,(Dull) Oregon grape,Plantae,Streptophyta,,,Equisetopsida,Magnoliidae,Ranunculanae,Ranunculales,,,Berberidaceae,
20130504,,,Juliet Pendray,Marasmiellus candidus,(Bolton) Singer,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Omphalotaceae,
20111029,,,Kent Brothers,Marasmiellus candidus,(Bolton) Singer,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Omphalotaceae,
